<<<<<<< HEAD
,file_name,id,n_vertices,n_triangles,n_quads,bounding_box,barycenter,classification,volume,surface_area
451,data/benchmark/db/1/m163/m163.off,163,360,208.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.16441463 0.57189447 0.1024799 ],human,0.014098190739222416,0.4749426346260009
452,data/benchmark/db/1/m116/m116.off,116,80778,51956.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.16217467 0.7009198  0.11306596],skeleton,0.0011869405800590416,0.3249187205356331
453,data/benchmark/db/1/m147/m147.off,147,14031,8559.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.19126351 0.5196841  0.11672849],human,0.011423995134844244,0.7321563719099482
454,data/benchmark/db/1/m113/m113.off,113,18300,11092.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.17650975 0.5798785  0.10927545],skeleton,0.0008653171025765733,0.4002323831353926
455,data/benchmark/db/1/m129/m129.off,129,5613,8364.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.14860941 0.59794986 0.09204143],human,0.02075596658231956,2.2218051162215087
456,data/benchmark/db/1/m155/m155.off,155,3870,2576.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.27134734 0.57289785 0.1280761 ],human,0.01822083892842188,0.6977208045581289
457,data/benchmark/db/1/m102/m102.off,102,381,226.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.21299745 0.23030452 0.5515809 ],quadruped,0.05761037795914076,1.009815423488482
458,data/benchmark/db/1/m141/m141.off,141,6036,3012.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.20393535 0.44991916 0.17686236],human,0.009776777419346492,0.5693865585767977
459,data/benchmark/db/1/m149/m149.off,149,52026,34666.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.1335032  0.4326117  0.17172973],human,0.012335831671774898,0.5708529713165393
460,data/benchmark/db/1/m169/m169.off,169,3177,2001.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.17168355 0.68971205 0.13377789],human,0.010497243266383577,0.6590611963483188
461,data/benchmark/db/1/m199/m199.off,199,19620,12936.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.20094751 0.14306974 0.5477576 ],human,0.006856772785276834,0.9180865004947758
462,data/benchmark/db/1/m131/m131.off,131,6036,3012.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.1720588  0.12695177 0.4518834 ],human,0.009701271979931682,0.5627621798106439
463,data/benchmark/db/1/m177/m177.off,177,348,185.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.21354719 0.432213   0.16076085],human,0.02827375916151541,1.0495395056701997
464,data/benchmark/db/1/m115/m115.off,115,8619,5399.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.20497127 0.5910996  0.44692636],skeleton,0.0014414291564643848,0.46135502619538293
465,data/benchmark/db/1/m179/m179.off,179,32205,21422.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.20800121 0.53005105 0.11614594],human,0.012984740314228124,0.7424225859031544
466,data/benchmark/db/1/m151/m151.off,151,8988,5954.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.16163488 0.60087955 0.10908694],human,0.014232675158236719,0.7112821071591043
467,data/benchmark/db/1/m181/m181.off,181,25560,16916.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.24205394 0.62624556 0.14225729],human,0.018183404969527184,1.0081432398930963
468,data/benchmark/db/1/m161/m161.off,161,1485,839.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.18686612 0.6212072  0.11520013],human,0.026280237523122287,0.9202813326340112
469,data/benchmark/db/1/m100/m100.off,100,1818,1208.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.2898877  0.19432802 0.5556961 ],quadruped,0.06601145705219863,1.1536664120686353
470,data/benchmark/db/1/m173/m173.off,173,3009,1702.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.15659173 0.5661365  0.09027743],human,0.011456615750515984,0.5919772970811634
471,data/benchmark/db/1/m191/m191.off,191,372,264.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.27199993 0.49846753 0.12704843],human,0.048989461788665,1.5408219292574445
472,data/benchmark/db/1/m119/m119.off,119,1350,837.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.15568714 0.55970156 0.11751834],human,0.010564644353965244,0.498618391709506
473,data/benchmark/db/1/m121/m121.off,121,1413,882.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.18978512 0.5358836  0.11630905],human,0.008331306540803458,0.4806933952491547
474,data/benchmark/db/1/m135/m135.off,135,1494,919.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.16125114 0.5643665  0.11229252],human,0.010469872040476447,0.5171252819529987
475,data/benchmark/db/1/m101/m101.off,101,3429,2204.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.21767586 0.29897287 0.5650509 ],quadruped,0.027135708088088763,2.763238908496987
476,data/benchmark/db/1/m125/m125.off,125,3750,2500.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.16820902 0.12228385 0.47155875],human,0.01001567752355154,0.5019441804814544
477,data/benchmark/db/1/m143/m143.off,143,16941,10817.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.20559317 0.59509385 0.11192977],human,0.01307656314652193,0.7503011250200651
478,data/benchmark/db/1/m185/m185.off,185,1479,919.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.16299762 0.5573842  0.19173871],human,0.009232612315969346,0.49996717399934704
479,data/benchmark/db/1/m123/m123.off,123,1422,890.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.14941484 0.5383372  0.13643847],human,0.008057949291979288,0.45881483747959917
480,data/benchmark/db/1/m189/m189.off,189,927,526.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.15645243 0.5430199  0.09677532],human,0.006505361502355819,0.5975408215338175
481,data/benchmark/db/1/m183/m183.off,183,10854,7124.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.46232828 0.550256   0.22357097],human,0.06970478507537994,2.023243599031501
482,data/benchmark/db/11/m1107/m1107.off,1107,3348,2199.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.34075573 0.15206148 0.05508748],handheld,0.0010838116365831797,0.3759268290119328
483,data/benchmark/db/11/m1114/m1114.off,1114,4032,2356.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.07198504 0.27880865 0.07195994],handheld,0.001618085455749181,0.14376809587280875
484,data/benchmark/db/11/m1159/m1159.off,1159,11178,6881.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.47230062 0.08736598 0.5988275 ],winged_vehicle,0.0038499985463763624,0.773340000379085
485,data/benchmark/db/11/m1132/m1132.off,1132,2646,1428.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.36043796 0.49999985 0.11396033],winged_vehicle,0.002062690414524305,0.7963809101998214
486,data/benchmark/db/11/m1161/m1161.off,1161,4458,1692.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.478077   0.09702831 0.44388014],winged_vehicle,0.004581955498708091,0.6925044604876738
487,data/benchmark/db/11/m1140/m1140.off,1140,41724,27087.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5003045  0.25983664 0.6371943 ],winged_vehicle,0.009257549088547434,1.5790930804369603
488,data/benchmark/db/11/m1120/m1120.off,1120,197166,129881.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.49990705 0.19115853 0.54729736],winged_vehicle,0.004304916499829047,1.8944771037734702
489,data/benchmark/db/11/m1165/m1165.off,1165,1344,768.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4915915  0.40989023 0.08893283],winged_vehicle,0.0077689864902524075,0.607857874535809
490,data/benchmark/db/11/m1195/m1195.off,1195,1020,460.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.58395696 0.38047913 0.09915383],winged_vehicle,0.00759725914580545,0.9520411708772208
491,data/benchmark/db/11/m1153/m1153.off,1153,2229,1478.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4079504  0.12341058 0.5223017 ],winged_vehicle,0.00974638444376737,0.7556426733416092
492,data/benchmark/db/11/m1167/m1167.off,1167,8514,3992.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.36229295 0.13897632 0.44142592],winged_vehicle,0.007508297314548554,0.8110693903854085
493,data/benchmark/db/11/m1105/m1105.off,1105,4650,3092.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.52311474 0.17864646 0.06255216],handheld,0.002970870665806213,0.349263758019803
494,data/benchmark/db/11/m1115/m1115.off,1115,3981,2314.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.07922511 0.2759562  0.07918454],handheld,0.0032956242333133804,0.1885207840197589
495,data/benchmark/db/11/m1187/m1187.off,1187,897,596.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.34166682 0.09029844 0.54619884],winged_vehicle,0.006936434588159586,0.597680414157862
496,data/benchmark/db/11/m1144/m1144.off,1144,10881,6736.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4978389  0.18999255 0.18287921],winged_vehicle,0.004512205242386641,0.976458771138841
497,data/benchmark/db/11/m1108/m1108.off,1108,6558,3756.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.50174934 0.24299438 0.06768867],handheld,0.007130744287419989,0.5095318033043142
498,data/benchmark/db/11/m1142/m1142.off,1142,3966,2498.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.49991578 0.11769619 0.2699648 ],winged_vehicle,0.0011700977310898076,0.8941266379938291
499,data/benchmark/db/11/m1179/m1179.off,1179,3609,2082.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.31834936 0.0739852  0.47244382],winged_vehicle,0.001746275720981245,0.44803345039564924
500,data/benchmark/db/11/m1177/m1177.off,1177,1521,1010.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4375546  0.11373418 0.59864527],winged_vehicle,0.0063949105445251396,0.6634929584456322
501,data/benchmark/db/11/m1181/m1181.off,1181,1236,816.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.38711366 0.09048127 0.5647564 ],winged_vehicle,0.005846818133423062,0.6690782891282597
502,data/benchmark/db/11/m1126/m1126.off,1126,2310,1316.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.37574694 0.5000371  0.10296474],winged_vehicle,0.004957641154720183,1.0053722721361857
503,data/benchmark/db/11/m1128/m1128.off,1128,2154,1232.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.44255662 0.49605447 0.103106  ],winged_vehicle,0.006877719203153648,1.0361465929689273
504,data/benchmark/db/11/m1134/m1134.off,1134,1014,512.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.22293074 0.5000739  0.07600685],winged_vehicle,0.0009704921654329563,0.5294441866667727
505,data/benchmark/db/11/m1138/m1138.off,1138,6150,3586.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3854188 0.4654012 0.1749675],winged_vehicle,0.014510592715352173,1.574277542689222
506,data/benchmark/db/11/m1116/m1116.off,1116,3465,2234.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.07301173 0.6885471  0.06658199],handheld,0.0016089025456591432,0.17849527588948394
507,data/benchmark/db/11/m1122/m1122.off,1122,20112,11577.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.22931124 0.4971832  0.18208344],winged_vehicle,0.00820375583651669,1.2705303894257902
508,data/benchmark/db/11/m1199/m1199.off,1199,1806,1146.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.55315006 0.07202097 0.29124913],winged_vehicle,0.0056734305275084294,0.5051946631486119
509,data/benchmark/db/11/m1163/m1163.off,1163,3042,2778.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4780667 0.0769138 0.6063122],winged_vehicle,0.004843539105247641,0.6925296045392008
510,data/benchmark/db/11/m1136/m1136.off,1136,2712,1628.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.19820535 0.5000297  0.11413364],winged_vehicle,0.0018239708296304284,0.38019231056052666
511,data/benchmark/db/11/m1189/m1189.off,1189,741,578.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.34268513 0.0834541  0.56631094],winged_vehicle,0.006609614865895135,0.6866015874545284
512,data/benchmark/db/11/m1157/m1157.off,1157,3792,2088.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5986229  0.3643551  0.07510867],winged_vehicle,0.00447075765772518,0.4279519787687612
513,data/benchmark/db/11/m1171/m1171.off,1171,9330,5622.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5287988  0.13447055 0.3844    ],winged_vehicle,0.011178011945485814,0.9370695143339157
514,data/benchmark/db/11/m1183/m1183.off,1183,1560,780.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.584695   0.4259586  0.09743585],winged_vehicle,0.01461097370639511,1.2233437862604086
515,data/benchmark/db/11/m1118/m1118.off,1118,32028,20408.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.49712163 0.13684662 0.29602015],winged_vehicle,0.001494692684393169,0.7982164926380393
516,data/benchmark/db/11/m1124/m1124.off,1124,1170,572.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.27560514 0.49962676 0.14729004],winged_vehicle,0.0018166689841615396,0.7587645821964828
517,data/benchmark/db/11/m1151/m1151.off,1151,2574,1660.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.50001615 0.08424173 0.5687704 ],winged_vehicle,0.007112373076835774,0.5889957485244973
518,data/benchmark/db/11/m1185/m1185.off,1185,456,338.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.24775872 0.10251284 0.5605259 ],winged_vehicle,0.003909236941324761,0.4450627472953353
519,data/benchmark/db/11/m1197/m1197.off,1197,705,484.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.35523835 0.08921301 0.5612986 ],winged_vehicle,0.004278576917744991,0.6155605695491619
520,data/benchmark/db/11/m1173/m1173.off,1173,7716,4856.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5217137  0.40758133 0.10548987],winged_vehicle,0.005482133659305293,0.9457687216564359
521,data/benchmark/db/11/m1106/m1106.off,1106,5706,4076.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.41274104 0.15979339 0.05357299],handheld,0.0025767691435400293,0.6209408044746704
522,data/benchmark/db/11/m1149/m1149.off,1149,9009,5874.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.631947   0.10834879 0.39628053],winged_vehicle,0.0063486132038155715,0.593676946036237
523,data/benchmark/db/11/m1113/m1113.off,1113,6126,4076.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.08652095 0.07438775 0.31751105],handheld,0.0025796219793016396,0.19819904841900962
524,data/benchmark/db/11/m1130/m1130.off,1130,6909,4520.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5049392 0.2634826 0.5446328],winged_vehicle,0.018573226203715293,1.42115143050365
525,data/benchmark/db/11/m1191/m1191.off,1191,3885,2444.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5000024  0.35807198 0.08678664],winged_vehicle,0.007696501289696092,0.7302977660796539
526,data/benchmark/db/11/m1117/m1117.off,1117,5160,3424.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.1527998  0.07157013 0.25598937],handheld,0.00349052040853555,0.2880992356081539
527,data/benchmark/db/11/m1147/m1147.off,1147,3447,2320.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5527103  0.1119895  0.45483854],winged_vehicle,0.0077268437080424725,0.5942500889350195
528,data/benchmark/db/11/m1155/m1155.off,1155,11040,5798.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.42086184 0.10548905 0.3057671 ],winged_vehicle,0.008201529988111477,0.4309562067572702
529,data/benchmark/db/11/m1193/m1193.off,1193,3060,2030.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.2732416  0.06201715 0.36242908],winged_vehicle,0.00330539317770846,0.39593581688434315
530,data/benchmark/db/11/m1175/m1175.off,1175,7032,4592.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.34571692 0.08239677 0.4318052 ],winged_vehicle,0.006685937460515198,0.6751578198283933
531,data/benchmark/db/11/m1169/m1169.off,1169,3594,2237.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3440033  0.10043817 0.4794    ],winged_vehicle,0.016165847659916716,1.1082490489431327
532,data/benchmark/db/14/m1413/m1413.off,1413,972,566.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.24539804 0.2520848  0.5198242 ],car,0.08995184294224554,1.844175486101302
533,data/benchmark/db/14/m1409/m1409.off,1409,2307,1277.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.25936073 0.14044756 0.429033  ],winged_vehicle,0.002913042818335766,1.3623180242522912
534,data/benchmark/db/14/m1478/m1478.off,1478,8307,5049.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.48370838 0.24969472 0.11972786],cycle,0.00045147536491821333,0.4724589393196804
535,data/benchmark/db/14/m1459/m1459.off,1459,993,531.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.44124314 0.16557509 0.21896939],sea_vessel,0.023667742321951523,2.334187669798345
536,data/benchmark/db/14/m1462/m1462.off,1462,14748,9500.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.28657502 0.13167639 0.57259595],sea_vessel,0.0008812418772276604,1.0023761070288453
537,data/benchmark/db/14/m1438/m1438.off,1438,3927,2454.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.44557092 0.08701573 0.10068488],sea_vessel,0.004098103687590273,1.001761550559806
538,data/benchmark/db/14/m1434/m1434.off,1434,1800,1077.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.2790171  0.14537334 0.5262908 ],sea_vessel,0.014536192501963831,1.254850142977084
539,data/benchmark/db/14/m1461/m1461.off,1461,37578,23024.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.37182334 0.12452623 0.5564041 ],sea_vessel,0.007025393081353539,1.0860846800085409
540,data/benchmark/db/14/m1421/m1421.off,1421,7428,4188.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.44917694 0.31825343 0.21918632],car,0.0903789228386433,2.8960531620157353
541,data/benchmark/db/14/m1444/m1444.off,1444,18753,11722.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.1303385  0.12719564 0.38482875],sea_vessel,0.016640646390751496,0.9372264125021017
542,data/benchmark/db/14/m1487/m1487.off,1487,22362,15436.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.25171918 0.16346163 0.554523  ],car,0.03818457012572865,3.1360838824205226
