,x_data,y_data,classification,name,file_name
685,-15.596283,29.409628,table,m894,data/benchmark/db/8/m894/m894.off
686,11.499719,27.342789,seat,m833,data/benchmark/db/8/m833/m833.off
687,17.409456,18.051126,shelves,m863,data/benchmark/db/8/m863/m863.off
688,2.9783266,8.289325,seat,m838,data/benchmark/db/8/m838/m838.off
689,7.8966017,11.499948,seat,m832,data/benchmark/db/8/m832/m832.off
690,-15.324468,19.10915,satellite_dish,m1813,data/benchmark/db/18/m1813/m1813.off
691,-14.855549,22.3576,fireplace,m1801,data/benchmark/db/18/m1801/m1801.off
692,-11.165187,43.582767,sink,m1808,data/benchmark/db/18/m1808/m1808.off
693,-10.616754,44.288345,satellite_dish,m1814,data/benchmark/db/18/m1814/m1814.off
694,-11.599063,31.048899,slot_machine,m1805,data/benchmark/db/18/m1805/m1805.off
695,-24.006634,14.227068,slot_machine,m1803,data/benchmark/db/18/m1803/m1803.off
696,-2.4998305,12.322708,sink,m1809,data/benchmark/db/18/m1809/m1809.off
697,-28.424158,-2.6262558,fireplace,m1800,data/benchmark/db/18/m1800/m1800.off
698,7.645472,-23.364597,satellite_dish,m1812,data/benchmark/db/18/m1812/m1812.off
699,-30.60397,20.967892,satellite_dish,m1811,data/benchmark/db/18/m1811/m1811.off
700,-4.912916,6.7930255,sink,m1807,data/benchmark/db/18/m1807/m1807.off
701,-11.588185,25.647615,fireplace,m1802,data/benchmark/db/18/m1802/m1802.off
702,-11.624721,18.13057,slot_machine,m1804,data/benchmark/db/18/m1804/m1804.off
703,7.239319,22.024677,sink,m1810,data/benchmark/db/18/m1810/m1810.off
704,-12.496021,46.55267,slot_machine,m1806,data/benchmark/db/18/m1806/m1806.off
705,24.787487,-37.933193,gun,m683,data/benchmark/db/6/m683/m683.off
706,6.4956374,-37.86141,musical_instrument,m630,data/benchmark/db/6/m630/m630.off
707,-8.226658,-45.98965,handheld,m699,data/benchmark/db/6/m699/m699.off
708,-5.12075,33.94226,lamp,m610,data/benchmark/db/6/m610/m610.off
709,-2.3333132,-1.0536144,gun,m657,data/benchmark/db/6/m657/m657.off
710,23.793766,-37.851192,gun,m676,data/benchmark/db/6/m676/m676.off
711,6.6046324,-3.7914762,gun,m663,data/benchmark/db/6/m663/m663.off
712,-4.551503,54.557014,handheld,m600,data/benchmark/db/6/m600/m600.off
713,1.4039285,-3.5534775,lamp,m607,data/benchmark/db/6/m607/m607.off
714,25.227682,-35.279865,gun,m672,data/benchmark/db/6/m672/m672.off
715,15.549535,30.102186,lamp,m611,data/benchmark/db/6/m611/m611.off
716,5.642788,-3.9031527,gun,m649,data/benchmark/db/6/m649/m649.off
717,26.533222,17.667316,lamp,m604,data/benchmark/db/6/m604/m604.off
718,21.212036,-43.46614,handheld,m693,data/benchmark/db/6/m693/m693.off
719,23.660425,4.1156363,lamp,m617,data/benchmark/db/6/m617/m617.off
720,29.510578,-27.81031,lamp,m623,data/benchmark/db/6/m623/m623.off
721,24.65247,-40.88372,musical_instrument,m629,data/benchmark/db/6/m629/m629.off
722,36.384766,-17.740381,musical_instrument,m638,data/benchmark/db/6/m638/m638.off
723,17.510292,-35.064255,gun,m655,data/benchmark/db/6/m655/m655.off
724,18.60009,-34.663696,gun,m667,data/benchmark/db/6/m667/m667.off
725,-0.074132554,-35.499424,handheld,m656,data/benchmark/db/6/m656/m656.off
726,14.48187,-16.313587,gun,m661,data/benchmark/db/6/m661/m661.off
727,3.6213274,-42.42531,handheld,m689,data/benchmark/db/6/m689/m689.off
728,-9.23447,3.090201,lamp,m616,data/benchmark/db/6/m616/m616.off
729,19.656662,-35.424034,musical_instrument,m633,data/benchmark/db/6/m633/m633.off
730,6.467416,-5.496098,handheld,m666,data/benchmark/db/6/m666/m666.off
731,18.408295,-34.507595,handheld,m660,data/benchmark/db/6/m660/m660.off
732,15.934028,-32.04044,gun,m681,data/benchmark/db/6/m681/m681.off
733,30.178446,-34.202034,lamp,m619,data/benchmark/db/6/m619/m619.off
734,-15.727387,-40.277977,gun,m684,data/benchmark/db/6/m684/m684.off
735,-18.09335,16.782848,musical_instrument,m643,data/benchmark/db/6/m643/m643.off
736,-12.273781,-47.35554,blade,m694,data/benchmark/db/6/m694/m694.off
737,5.0299306,-4.158858,handheld,m662,data/benchmark/db/6/m662/m662.off
738,25.361101,-20.037836,gun,m685,data/benchmark/db/6/m685/m685.off
739,-12.032125,-33.572983,lamp,m615,data/benchmark/db/6/m615/m615.off
740,4.86408,-4.992169,gun,m665,data/benchmark/db/6/m665/m665.off
741,5.8964863,-4.7502875,handheld,m658,data/benchmark/db/6/m658/m658.off
742,22.178812,-33.64655,gun,m659,data/benchmark/db/6/m659/m659.off
743,25.440638,-40.61958,gun,m670,data/benchmark/db/6/m670/m670.off
744,27.3531,-44.40187,handheld,m687,data/benchmark/db/6/m687/m687.off
745,5.7697177,-38.389885,musical_instrument,m632,data/benchmark/db/6/m632/m632.off
746,26.554111,-38.883137,gun,m675,data/benchmark/db/6/m675/m675.off
747,20.835333,-43.087093,blade,m692,data/benchmark/db/6/m692/m692.off
748,7.194463,-4.0096602,handheld,m654,data/benchmark/db/6/m654/m654.off
749,5.49372,-4.6845107,handheld,m652,data/benchmark/db/6/m652/m652.off
750,15.093313,-30.969885,musical_instrument,m635,data/benchmark/db/6/m635/m635.off
751,15.052555,-41.654156,musical_instrument,m636,data/benchmark/db/6/m636/m636.off
752,28.799759,-38.003193,gun,m680,data/benchmark/db/6/m680/m680.off
753,-0.6362761,40.098854,lamp,m608,data/benchmark/db/6/m608/m608.off
754,30.802479,-37.39183,gun,m679,data/benchmark/db/6/m679/m679.off
755,24.509863,-35.08676,gun,m682,data/benchmark/db/6/m682/m682.off
756,25.135277,-43.578064,gun,m669,data/benchmark/db/6/m669/m669.off
757,1.4544249,-3.622206,lamp,m613,data/benchmark/db/6/m613/m613.off
758,-27.143814,21.49766,musical_instrument,m642,data/benchmark/db/6/m642/m642.off
759,31.404306,-39.498005,lamp,m622,data/benchmark/db/6/m622/m622.off
760,-16.291594,17.746433,musical_instrument,m645,data/benchmark/db/6/m645/m645.off
761,24.566763,-36.856293,gun,m671,data/benchmark/db/6/m671/m671.off
762,14.795753,31.483248,lamp,m606,data/benchmark/db/6/m606/m606.off
763,2.36172,6.196907,handheld,m602,data/benchmark/db/6/m602/m602.off
764,-16.26555,15.304042,musical_instrument,m644,data/benchmark/db/6/m644/m644.off
765,6.655136,-4.4012775,handheld,m664,data/benchmark/db/6/m664/m664.off
766,19.725813,-12.822416,musical_instrument,m641,data/benchmark/db/6/m641/m641.off
767,-2.02774,-29.677355,gun,m673,data/benchmark/db/6/m673/m673.off
768,29.272953,-30.169325,musical_instrument,m637,data/benchmark/db/6/m637/m637.off
769,-12.382279,-47.766342,blade,m696,data/benchmark/db/6/m696/m696.off
770,31.573769,-38.36441,lamp,m618,data/benchmark/db/6/m618/m618.off
771,27.640934,-40.454533,musical_instrument,m631,data/benchmark/db/6/m631/m631.off
772,16.443611,-30.809763,musical_instrument,m634,data/benchmark/db/6/m634/m634.off
773,5.841641,-35.96252,musical_instrument,m640,data/benchmark/db/6/m640/m640.off
774,25.429323,-45.2567,handheld,m691,data/benchmark/db/6/m691/m691.off
775,5.6308436,-38.418,musical_instrument,m625,data/benchmark/db/6/m625/m625.off
776,27.298828,-30.008383,lamp,m624,data/benchmark/db/6/m624/m624.off
777,-10.714828,-46.816795,handheld,m695,data/benchmark/db/6/m695/m695.off
778,24.371794,-36.427826,gun,m668,data/benchmark/db/6/m668/m668.off
779,19.380836,-29.414993,gun,m653,data/benchmark/db/6/m653/m653.off
780,22.232729,-43.657364,blade,m698,data/benchmark/db/6/m698/m698.off
781,36.31254,-17.547174,musical_instrument,m627,data/benchmark/db/6/m627/m627.off
782,2.5305803,30.085945,lamp,m614,data/benchmark/db/6/m614/m614.off
783,-19.26647,22.85186,lamp,m603,data/benchmark/db/6/m603/m603.off
784,-0.19187361,40.477875,lamp,m612,data/benchmark/db/6/m612/m612.off
785,-18.758951,16.698532,musical_instrument,m646,data/benchmark/db/6/m646/m646.off
786,12.689616,5.4457617,gun,m651,data/benchmark/db/6/m651/m651.off
787,4.9700727,37.75186,musical_instrument,m647,data/benchmark/db/6/m647/m647.off
788,4.5749407,-39.745506,musical_instrument,m626,data/benchmark/db/6/m626/m626.off
789,32.133995,-36.630657,lamp,m620,data/benchmark/db/6/m620/m620.off
790,23.65366,-36.898384,musical_instrument,m628,data/benchmark/db/6/m628/m628.off
791,33.87069,-36.260998,gun,m677,data/benchmark/db/6/m677/m677.off
792,3.9082644,-38.20654,lamp,m609,data/benchmark/db/6/m609/m609.off
793,-0.83493316,-30.442654,handheld,m650,data/benchmark/db/6/m650/m650.off
794,26.109741,-35.189842,gun,m674,data/benchmark/db/6/m674/m674.off
795,3.66623,-42.38927,blade,m688,data/benchmark/db/6/m688/m688.off
796,31.037277,-38.60889,lamp,m621,data/benchmark/db/6/m621/m621.off
797,1.3239877,-37.627663,handheld,m648,data/benchmark/db/6/m648/m648.off
798,25.397331,-44.68879,handheld,m697,data/benchmark/db/6/m697/m697.off
799,36.170254,-17.091915,musical_instrument,m639,data/benchmark/db/6/m639/m639.off
800,15.563775,30.762568,lamp,m605,data/benchmark/db/6/m605/m605.off
801,27.717411,-37.005646,gun,m678,data/benchmark/db/6/m678/m678.off
802,24.39117,-38.473763,gun,m686,data/benchmark/db/6/m686/m686.off
803,20.088665,19.313477,door,m1715,data/benchmark/db/17/m1715/m1715.off
804,7.9777923,2.1938682,door,m1721,data/benchmark/db/17/m1721/m1721.off
805,-14.507159,-15.745187,handheld,m1789,data/benchmark/db/17/m1789/m1789.off
806,-29.763172,-34.54657,door,m1725,data/benchmark/db/17/m1725/m1725.off
807,9.329865,-0.9032584,door,m1705,data/benchmark/db/17/m1705/m1705.off
808,27.303955,19.627308,handheld,m1762,data/benchmark/db/17/m1762/m1762.off
809,32.33694,-26.19189,staircase,m1734,data/benchmark/db/17/m1734/m1734.off
810,15.988824,17.670765,staircase,m1738,data/benchmark/db/17/m1738/m1738.off
811,9.424257,-0.3391241,door,m1712,data/benchmark/db/17/m1712/m1712.off
812,-11.895646,21.856594,snowman,m1757,data/benchmark/db/17/m1757/m1757.off
813,6.417862,0.6523216,door,m1708,data/benchmark/db/17/m1708/m1708.off
814,13.652859,19.604311,shoe,m1743,data/benchmark/db/17/m1743/m1743.off
815,32.197357,-26.152382,staircase,m1737,data/benchmark/db/17/m1737/m1737.off
816,-35.998543,12.572476,snowman,m1755,data/benchmark/db/17/m1755/m1755.off
817,-7.827565,30.042679,chest,m1700,data/benchmark/db/17/m1700/m1700.off
818,6.218688,-1.1273313,door,m1709,data/benchmark/db/17/m1709/m1709.off
819,1.1032562,45.653,chest,m1702,data/benchmark/db/17/m1702/m1702.off
820,-3.249948,36.877052,swingset,m1793,data/benchmark/db/17/m1793/m1793.off
821,-10.27517,10.215751,staircase,m1733,data/benchmark/db/17/m1733/m1733.off
822,-28.067188,24.87684,display_device,m1775,data/benchmark/db/17/m1775/m1775.off
823,26.396933,20.171404,handheld,m1761,data/benchmark/db/17/m1761/m1761.off
824,0.10974174,35.059204,swingset,m1796,data/benchmark/db/17/m1796/m1796.off
825,-13.083979,40.78423,display_device,m1769,data/benchmark/db/17/m1769/m1769.off
826,11.091319,1.5514748,door,m1710,data/benchmark/db/17/m1710/m1710.off
827,-6.625626,12.675382,staircase,m1735,data/benchmark/db/17/m1735/m1735.off
828,-5.016084,19.839025,door,m1732,data/benchmark/db/17/m1732/m1732.off
829,-22.970192,34.76433,display_device,m1777,data/benchmark/db/17/m1777/m1777.off
830,6.2195554,21.41036,shoe,m1740,data/benchmark/db/17/m1740/m1740.off
831,-10.7336645,-11.497677,shoe,m1742,data/benchmark/db/17/m1742/m1742.off
832,1.5349112,-0.5733414,door,m1730,data/benchmark/db/17/m1730/m1730.off
833,1.5638405,-0.5313202,door,m1729,data/benchmark/db/17/m1729/m1729.off
834,-20.199085,28.581594,handheld,m1753,data/benchmark/db/17/m1753/m1753.off
835,-28.10384,24.80858,display_device,m1778,data/benchmark/db/17/m1778/m1778.off
836,-16.570732,24.804512,staircase,m1736,data/benchmark/db/17/m1736/m1736.off
837,2.4667,-20.20283,door,m1713,data/benchmark/db/17/m1713/m1713.off
838,16.395222,17.90542,handheld,m1792,data/benchmark/db/17/m1792/m1792.off
839,23.78892,29.724087,shoe,m1745,data/benchmark/db/17/m1745/m1745.off
840,-17.417547,23.354982,staircase,m1739,data/benchmark/db/17/m1739/m1739.off
841,-6.8522058,22.690042,handheld,m1790,data/benchmark/db/17/m1790/m1790.off
842,-35.236,8.722235,chest,m1704,data/benchmark/db/17/m1704/m1704.off
843,-22.959055,32.12375,display_device,m1764,data/benchmark/db/17/m1764/m1764.off
844,-13.429379,32.58925,swingset,m1794,data/benchmark/db/17/m1794/m1794.off
845,-24.449886,-38.491203,door,m1716,data/benchmark/db/17/m1716/m1716.off
846,-3.9110065,36.437122,display_device,m1767,data/benchmark/db/17/m1767/m1767.off
847,31.651127,-17.393393,door,m1711,data/benchmark/db/17/m1711/m1711.off
848,11.876486,-16.594845,door,m1718,data/benchmark/db/17/m1718/m1718.off
849,-23.583858,26.202457,display_device,m1770,data/benchmark/db/17/m1770/m1770.off
850,-14.915432,-14.732773,door,m1727,data/benchmark/db/17/m1727/m1727.off
851,6.1949935,34.0433,snowman,m1758,data/benchmark/db/17/m1758/m1758.off
852,2.020127,-32.24144,bridge,m1779,data/benchmark/db/17/m1779/m1779.off
853,25.679638,-28.421223,bridge,m1781,data/benchmark/db/17/m1781/m1781.off
854,8.767916,1.2972322,door,m1717,data/benchmark/db/17/m1717/m1717.off
855,23.837358,29.47278,shoe,m1746,data/benchmark/db/17/m1746/m1746.off
856,23.878819,-46.148293,bridge,m1782,data/benchmark/db/17/m1782/m1782.off
857,-21.631239,27.239363,handheld,m1752,data/benchmark/db/17/m1752/m1752.off
858,7.964924,3.1173778,door,m1722,data/benchmark/db/17/m1722/m1722.off
859,-21.84179,31.669226,display_device,m1772,data/benchmark/db/17/m1772/m1772.off
860,-29.552277,27.142714,display_device,m1768,data/benchmark/db/17/m1768/m1768.off
861,-20.306839,28.714718,handheld,m1748,data/benchmark/db/17/m1748/m1748.off
862,-21.647495,27.258463,handheld,m1749,data/benchmark/db/17/m1749/m1749.off
863,-25.621222,-37.489563,door,m1728,data/benchmark/db/17/m1728/m1728.off
864,-0.44178465,-19.03673,door,m1706,data/benchmark/db/17/m1706/m1706.off
865,-34.217182,20.044426,handheld,m1751,data/benchmark/db/17/m1751/m1751.off
866,-6.3179855,20.509504,door,m1726,data/benchmark/db/17/m1726/m1726.off
867,-17.49092,-5.0673666,handheld,m1791,data/benchmark/db/17/m1791/m1791.off
868,0.15224919,36.939117,swingset,m1795,data/benchmark/db/17/m1795/m1795.off
869,32.3567,-34.000717,bridge,m1786,data/benchmark/db/17/m1786/m1786.off
870,-6.975508,47.184513,chest,m1703,data/benchmark/db/17/m1703/m1703.off
871,20.272171,-24.856716,handheld,m1763,data/benchmark/db/17/m1763/m1763.off
872,23.615028,-45.86455,bridge,m1788,data/benchmark/db/17/m1788/m1788.off
873,12.436652,19.828531,shoe,m1741,data/benchmark/db/17/m1741/m1741.off
874,26.741575,20.397379,handheld,m1760,data/benchmark/db/17/m1760/m1760.off
875,-2.8600397,31.277498,snowman,m1754,data/benchmark/db/17/m1754/m1754.off
876,-3.3408785,29.822395,snowman,m1759,data/benchmark/db/17/m1759/m1759.off
877,-5.6751904,18.003857,door,m1731,data/benchmark/db/17/m1731/m1731.off
878,21.758293,28.674246,shoe,m1744,data/benchmark/db/17/m1744/m1744.off
879,-22.594933,-37.383564,door,m1720,data/benchmark/db/17/m1720/m1720.off
880,-24.462309,33.108643,display_device,m1776,data/benchmark/db/17/m1776/m1776.off
881,-3.490355,-16.887487,door,m1707,data/benchmark/db/17/m1707/m1707.off
882,7.1207294,1.3895401,door,m1724,data/benchmark/db/17/m1724/m1724.off
883,7.973487,0.73576516,door,m1714,data/benchmark/db/17/m1714/m1714.off
884,-16.747656,19.83277,display_device,m1773,data/benchmark/db/17/m1773/m1773.off
885,-5.9002657,19.424511,door,m1723,data/benchmark/db/17/m1723/m1723.off
886,-25.99296,-39.127827,fireplace,m1797,data/benchmark/db/17/m1797/m1797.off
887,-24.799614,33.15907,display_device,m1774,data/benchmark/db/17/m1774/m1774.off
888,-2.5774376,-26.430084,fireplace,m1799,data/benchmark/db/17/m1799/m1799.off
889,14.7655945,20.173927,snowman,m1756,data/benchmark/db/17/m1756/m1756.off
890,-0.32847658,-21.2126,bridge,m1783,data/benchmark/db/17/m1783/m1783.off
891,-34.21863,20.045145,handheld,m1750,data/benchmark/db/17/m1750/m1750.off
892,8.568715,1.0595179,door,m1719,data/benchmark/db/17/m1719/m1719.off
893,22.675493,10.75797,chess_piece,m1613,data/benchmark/db/16/m1613/m1613.off
894,-24.922724,9.016693,hat,m1626,data/benchmark/db/16/m1626/m1626.off
895,9.111021,30.882812,chess_piece,m1607,data/benchmark/db/16/m1607/m1607.off
896,8.056297,31.074661,chess_piece,m1601,data/benchmark/db/16/m1601/m1601.off
897,-13.424239,-19.346687,city,m1658,data/benchmark/db/16/m1658/m1658.off
898,-17.245306,-8.95695,sign,m1685,data/benchmark/db/16/m1685/m1685.off
899,3.2927048,-7.480632,city,m1652,data/benchmark/db/16/m1652/m1652.off
900,26.425846,-39.75427,sign,m1671,data/benchmark/db/16/m1671/m1671.off
901,7.624595,31.711529,chess_piece,m1610,data/benchmark/db/16/m1610/m1610.off
902,26.74636,-41.554344,sign,m1673,data/benchmark/db/16/m1673/m1673.off
903,-30.297096,14.1375065,dragon,m1623,data/benchmark/db/16/m1623/m1623.off
904,-4.987814,38.165417,handheld,m1666,data/benchmark/db/16/m1666/m1666.off
905,14.474989,-28.792873,sign,m1680,data/benchmark/db/16/m1680/m1680.off
906,3.4492137,2.3924265,geographic_map,m1689,data/benchmark/db/16/m1689/m1689.off
907,30.103546,-5.2945395,handheld,m1617,data/benchmark/db/16/m1617/m1617.off
908,-3.958909,28.415188,hat,m1630,data/benchmark/db/16/m1630/m1630.off
909,2.6612258,-20.485552,city,m1653,data/benchmark/db/16/m1653/m1653.off
910,5.3199344,0.6250911,geographic_map,m1694,data/benchmark/db/16/m1694/m1694.off
911,-14.648518,-35.00099,city,m1657,data/benchmark/db/16/m1657/m1657.off
912,-18.817883,14.983662,dragon,m1620,data/benchmark/db/16/m1620/m1620.off
913,-12.766895,21.336647,hat,m1631,data/benchmark/db/16/m1631/m1631.off
914,4.0514016,23.82363,hat,m1627,data/benchmark/db/16/m1627/m1627.off
915,34.588634,-13.218558,ladder,m1642,data/benchmark/db/16/m1642/m1642.off
916,4.5308013,1.8853687,geographic_map,m1686,data/benchmark/db/16/m1686/m1686.off
917,5.5015855,22.167595,hat,m1629,data/benchmark/db/16/m1629/m1629.off
918,-2.7533445,-5.1903415,city,m1664,data/benchmark/db/16/m1664/m1664.off
919,-1.6796454,51.813145,hat,m1632,data/benchmark/db/16/m1632/m1632.off
920,-14.579497,-48.37594,sign,m1681,data/benchmark/db/16/m1681/m1681.off
921,-3.8341618,53.42161,hat,m1635,data/benchmark/db/16/m1635/m1635.off
922,-3.9152772,44.727325,hat,m1636,data/benchmark/db/16/m1636/m1636.off
923,-3.6718247,38.34206,chest,m1698,data/benchmark/db/16/m1698/m1698.off
924,9.666581,0.040890574,ladder,m1645,data/benchmark/db/16/m1645/m1645.off
925,-8.257384,20.419678,city,m1651,data/benchmark/db/16/m1651/m1651.off
926,-25.947563,-36.012638,city,m1662,data/benchmark/db/16/m1662/m1662.off
927,31.611046,-40.55013,sign,m1677,data/benchmark/db/16/m1677/m1677.off
928,-2.610431,53.82723,hat,m1640,data/benchmark/db/16/m1640/m1640.off
929,-4.169121,39.685867,handheld,m1669,data/benchmark/db/16/m1669/m1669.off
930,-24.09375,-35.143158,city,m1648,data/benchmark/db/16/m1648/m1648.off
931,22.820396,10.753955,chess_piece,m1612,data/benchmark/db/16/m1612/m1612.off
932,4.1900983,0.5192018,geographic_map,m1691,data/benchmark/db/16/m1691/m1691.off
933,-27.6261,-11.794071,city,m1659,data/benchmark/db/16/m1659/m1659.off
934,-9.973322,-47.530296,sign,m1676,data/benchmark/db/16/m1676/m1676.off
935,15.417189,-31.187946,sign,m1670,data/benchmark/db/16/m1670/m1670.off
936,-19.868843,-31.36395,city,m1656,data/benchmark/db/16/m1656/m1656.off
937,-27.845924,-13.629491,city,m1660,data/benchmark/db/16/m1660/m1660.off
938,-0.33562723,49.753956,hat,m1638,data/benchmark/db/16/m1638/m1638.off
939,14.613776,9.912075,geographic_map,m1690,data/benchmark/db/16/m1690/m1690.off
940,18.770758,26.81332,chess_piece,m1611,data/benchmark/db/16/m1611/m1611.off
941,21.6962,11.311093,chess_piece,m1604,data/benchmark/db/16/m1604/m1604.off
942,6.5361867,-22.162989,sign,m1674,data/benchmark/db/16/m1674/m1674.off
943,-25.856287,-36.375378,city,m1646,data/benchmark/db/16/m1646/m1646.off
944,-14.402997,36.00622,hat,m1639,data/benchmark/db/16/m1639/m1639.off
945,16.646048,-26.840601,human,m206,data/benchmark/db/2/m206/m206.off
946,-17.16741,-20.607502,human,m226,data/benchmark/db/2/m226/m226.off
947,17.015133,-21.2706,human,m264,data/benchmark/db/2/m264/m264.off
948,6.486311,35.417953,head,m291,data/benchmark/db/2/m291/m291.off
949,-15.121254,-24.564575,human,m218,data/benchmark/db/2/m218/m218.off
950,30.88207,-13.757209,human,m211,data/benchmark/db/2/m211/m211.off
951,21.515266,-21.054035,human,m204,data/benchmark/db/2/m204/m204.off
952,23.274437,-25.189892,human,m202,data/benchmark/db/2/m202/m202.off
953,-24.801859,9.511062,underwater_creature,m282,data/benchmark/db/2/m282/m282.off
954,-1.0233449,5.9162273,underwater_creature,m281,data/benchmark/db/2/m281/m281.off
955,-6.9876375,-0.38558295,human,m232,data/benchmark/db/2/m232/m232.off
956,7.9205914,23.7239,head,m292,data/benchmark/db/2/m292/m292.off
957,16.18615,-25.01153,human,m260,data/benchmark/db/2/m260/m260.off
958,-24.067408,-26.852093,human,m242,data/benchmark/db/2/m242/m242.off
959,7.222131,-8.270711,human,m253,data/benchmark/db/2/m253/m253.off
960,-24.673294,-21.578548,human,m219,data/benchmark/db/2/m219/m219.off
961,-15.74306,-12.261561,human,m266,data/benchmark/db/2/m266/m266.off
962,7.104657,-8.00921,human,m249,data/benchmark/db/2/m249/m249.off
963,1.0672218,-12.45048,trex,m270,data/benchmark/db/2/m270/m270.off
964,21.573345,-22.642172,human,m262,data/benchmark/db/2/m262/m262.off
965,-25.498438,-19.268948,human,m246,data/benchmark/db/2/m246/m246.off
966,18.290154,-19.567877,human,m200,data/benchmark/db/2/m200/m200.off
967,11.134211,-27.102629,trex,m269,data/benchmark/db/2/m269/m269.off
968,-24.371138,-17.679907,human,m220,data/benchmark/db/2/m220/m220.off
969,-8.110626,-32.789886,human,m256,data/benchmark/db/2/m256/m256.off
970,-8.680161,-41.42719,trex,m271,data/benchmark/db/2/m271/m271.off
971,16.317062,-22.920128,human,m216,data/benchmark/db/2/m216/m216.off
972,-22.2422,-36.84434,human,m247,data/benchmark/db/2/m247/m247.off
973,-24.417591,-18.17273,human,m221,data/benchmark/db/2/m221/m221.off
974,-0.8315706,9.609001,head,m295,data/benchmark/db/2/m295/m295.off
975,23.301115,-26.246412,human,m214,data/benchmark/db/2/m214/m214.off
976,11.460585,-29.16771,trex,m272,data/benchmark/db/2/m272/m272.off
977,17.764166,-24.624407,human,m261,data/benchmark/db/2/m261/m261.off
978,-10.210629,44.05835,head,m284,data/benchmark/db/2/m284/m284.off
979,-24.803394,-20.754723,human,m230,data/benchmark/db/2/m230/m230.off
980,-9.40229,46.854538,head,m285,data/benchmark/db/2/m285/m285.off
981,11.128863,22.404505,head,m296,data/benchmark/db/2/m296/m296.off
982,19.925898,-23.467216,human,m217,data/benchmark/db/2/m217/m217.off
983,-12.418439,26.957443,head,m299,data/benchmark/db/2/m299/m299.off
984,-23.913805,-19.980595,human,m244,data/benchmark/db/2/m244/m244.off
985,-7.890658,39.65993,head,m294,data/benchmark/db/2/m294/m294.off
986,-22.994503,-16.677551,human,m225,data/benchmark/db/2/m225/m225.off
987,4.937754,-10.976517,quadruped,m274,data/benchmark/db/2/m274/m274.off
988,4.5240912,17.909443,head,m287,data/benchmark/db/2/m287/m287.off
989,28.192526,-16.886518,human,m208,data/benchmark/db/2/m208/m208.off
990,11.30924,-25.298512,human,m263,data/benchmark/db/2/m263/m263.off
991,-23.602535,-21.467949,human,m224,data/benchmark/db/2/m224/m224.off
992,-7.050345,-4.148612,human,m210,data/benchmark/db/2/m210/m210.off
993,-9.922476,1.9786522,human,m228,data/benchmark/db/2/m228/m228.off
994,-22.253702,-11.513556,human,m257,data/benchmark/db/2/m257/m257.off
995,-24.565794,-19.910418,human,m240,data/benchmark/db/2/m240/m240.off
996,-9.133507,48.53305,head,m283,data/benchmark/db/2/m283/m283.off
997,-25.33559,-20.748077,human,m237,data/benchmark/db/2/m237/m237.off
998,-23.381021,-18.247066,human,m243,data/benchmark/db/2/m243/m243.off
999,11.430494,-31.081184,trex,m268,data/benchmark/db/2/m268/m268.off
1000,5.7759223,-19.336811,human,m251,data/benchmark/db/2/m251/m251.off
1001,-23.840908,-19.214106,human,m238,data/benchmark/db/2/m238/m238.off
1002,-21.692207,-25.205284,underwater_creature,m279,data/benchmark/db/2/m279/m279.off
1003,-2.5039551,-29.472878,trex,m267,data/benchmark/db/2/m267/m267.off
1004,11.229864,-31.827501,quadruped,m273,data/benchmark/db/2/m273/m273.off
1005,-25.258352,-17.490189,human,m234,data/benchmark/db/2/m234/m234.off
1006,11.488395,-32.201576,quadruped,m276,data/benchmark/db/2/m276/m276.off
1007,-23.734686,-18.676468,human,m245,data/benchmark/db/2/m245/m245.off
1008,-25.981157,-19.486172,human,m239,data/benchmark/db/2/m239/m239.off
1009,8.799708,9.677871,human,m201,data/benchmark/db/2/m201/m201.off
1010,-5.878316,-6.5022683,underwater_creature,m280,data/benchmark/db/2/m280/m280.off
1011,-19.19482,-11.811139,underwater_creature,m278,data/benchmark/db/2/m278/m278.off
1012,-6.7723274,-16.023266,human,m241,data/benchmark/db/2/m241/m241.off
1013,-9.841275,2.1977181,human,m231,data/benchmark/db/2/m231/m231.off
1014,-7.398851,49.602863,head,m286,data/benchmark/db/2/m286/m286.off
1015,10.532826,-29.644981,quadruped,m275,data/benchmark/db/2/m275/m275.off
1016,23.20482,-25.880478,human,m213,data/benchmark/db/2/m213/m213.off
1017,-21.798082,-10.820945,head,m290,data/benchmark/db/2/m290/m290.off
1018,-25.231983,-18.449955,human,m255,data/benchmark/db/2/m255/m255.off
1019,-24.079182,-20.500338,human,m229,data/benchmark/db/2/m229/m229.off
1020,-21.871632,-23.091476,human,m227,data/benchmark/db/2/m227/m227.off
1021,-7.4863877,51.59731,head,m288,data/benchmark/db/2/m288/m288.off
1022,9.0807905,42.76684,head,m289,data/benchmark/db/2/m289/m289.off
1023,-4.754144,0.9928346,human,m252,data/benchmark/db/2/m252/m252.off
1024,-16.611052,-13.262714,human,m235,data/benchmark/db/2/m235/m235.off
1025,24.013931,-12.655686,human,m205,data/benchmark/db/2/m205/m205.off
1026,4.4971733,-10.415464,human,m265,data/benchmark/db/2/m265/m265.off
1027,6.2227645,-19.917286,human,m254,data/benchmark/db/2/m254/m254.off
1028,5.5865517,25.861828,head,m298,data/benchmark/db/2/m298/m298.off
1029,15.398531,-4.977496,human,m212,data/benchmark/db/2/m212/m212.off
1030,21.576681,-24.10143,human,m203,data/benchmark/db/2/m203/m203.off
