,file_name,id,n_vertices,n_triangles,n_quads,bounding_box,classification,volume,surface_area,bounding_box_ratio,compactness,bounding_box_volume,diameter,eccentricity,angle_three_vertices,barycenter_vertice,two_vertices,square_area_triangle,cube_volume_tetrahedron
1056,data\benchmark\db\2\m241\m241.off,241,1767,874.0,0,"[0.025    0.025    0.025    0.798532 0.025    0.025    0.798532 0.025
 0.336804 0.025    0.025    0.336804 0.025    0.975    0.025    0.798532
 0.975    0.025    0.798532 0.975    0.336804 0.025    0.975    0.336804]",,0.01212329669878548,0.8394848752211345,2.8948588371276855,5.373141292263958,0.26222506165504456,0.9739736318588257,61.64992309957321,[34. 28. 22. 11. 18.  9.  8. 15. 12.  1.],[ 88.  65. 104.  44.  83.  32.   3.  15.  36.   1.],[192.  88.   5.   5.   3.   0.   0.   0.   0.   1.],[79. 35. 17. 13.  5.  3.  4.  0.  1.  1.],[ 6. 26. 24. 28. 16. 12.  2.  3.  0.  1.]
1057,data\benchmark\db\2\m242\m242.off,242,1794,880.0,0,"[0.025    0.025    0.025    0.868253 0.025    0.025    0.868253 0.025
 0.441164 0.025    0.025    0.441164 0.025    0.975    0.025    0.868253
 0.975    0.025    0.868253 0.975    0.441164 0.025    0.975    0.441164]",human,0.03813425488141296,0.995311777773644,2.2100625038146973,5.049167721263038,0.3734659254550934,0.9617339372634888,45.11043643561384,[49. 28. 18. 19. 11.  9.  9.  8.  8.  1.],[66. 60. 76. 95. 42. 76. 13. 11. 38.  1.],[221.  54.  10.   4.   1.   1.   2.   4.   1.   1.],[103.  31.  12.   6.   5.   2.   0.   0.   0.   1.],[15. 20. 27. 15. 20. 12.  6.  3.  1.  1.]
1058,data\benchmark\db\2\m243\m243.off,243,1704,857.0,0,"[0.025    0.025    0.025    0.919047 0.025    0.025    0.919047 0.025
 0.202954 0.025    0.025    0.202954 0.025    0.975    0.025    0.919047
 0.975    0.025    0.919047 0.975    0.202954 0.025    0.975    0.202954]",,0.010785751442268876,0.5950837721587061,4.804044723510742,2.0291264779080755,0.18186116218566895,0.9777366518974304,58.90956436285066,[33. 29. 26. 21. 19.  9.  8.  4.  2.  1.],[38. 70. 89. 81. 27. 84. 14.  6. 44.  1.],[200.  67.   9.   6.   0.   0.   0.   0.   1.   1.],[80. 23. 24.  9.  6.  0.  5.  1.  3.  1.],[ 4. 21. 19. 26. 15. 10.  7.  7.  4.  1.]
1059,data\benchmark\db\2\m244\m244.off,244,1620,842.0,0,"[0.025    0.025    0.025    0.873235 0.025    0.025    0.873235 0.025
 0.203622 0.025    0.025    0.203622 0.025    0.975    0.025    0.873235
 0.975    0.025    0.873235 0.975    0.203622 0.025    0.975    0.203622]",human,0.0182962741656603,0.7030268307694291,4.7882843017578125,2.568824119851943,0.17336460947990417,0.9824079275131226,56.246360378112854,[33. 26. 23. 13. 13. 10. 14.  5.  6.  1.],[43. 63. 86. 83. 47. 46.  9.  8. 46.  1.],[189.  54.  18.   6.   1.   0.   0.   1.   0.   1.],[76. 34. 10.  7.  6.  4.  2.  2.  2.  1.],[10. 14. 16. 19. 15. 20.  4.  7.  2.  1.]
1060,data\benchmark\db\2\m245\m245.off,245,1722,862.0,0,"[0.025    0.025    0.025    0.916742 0.025    0.025    0.916742 0.025
 0.184659 0.025    0.025    0.184659 0.025    0.975    0.025    0.916742
 0.975    0.025    0.916742 0.975    0.184659 0.025    0.975    0.184659]",,0.012823535445853417,0.6313616582950549,5.280002593994141,2.222443477262592,0.16505256295204163,0.9751030206680298,60.407058390229096,[34. 34. 23. 15. 19. 10.  8.  7.  3.  1.],[64. 75. 85. 91. 37. 41. 12. 10. 43.  1.],[221.  46.  13.   4.   0.   0.   1.   0.   1.   1.],[103.  21.  15.   7.   4.   3.   0.   0.   0.   1.],[ 9. 16. 25. 22. 15. 18.  5.  2.  2.  1.]
1061,data\benchmark\db\2\m246\m246.off,246,1749,886.0,0,"[0.025    0.025    0.025    0.793012 0.025    0.025    0.793012 0.025
 0.181295 0.025    0.025    0.181295 0.025    0.975    0.025    0.793012
 0.975    0.025    0.793012 0.975    0.181295 0.025    0.975    0.181295]",human,0.0075845060142911876,0.48401649475436026,5.3779754638671875,1.3020175450482638,0.14017488062381744,0.962291955947876,82.58703428940586,[34. 29. 13. 21. 16. 11.  9. 13.  9.  1.],[63. 95. 90. 61. 75. 33.  5.  7. 36.  1.],[172.  88.  17.   5.   5.   3.   0.   0.   0.   1.],[97. 35. 11.  6.  6.  0.  0.  0.  0.  1.],[10. 16. 19. 19. 17. 11.  9. 12.  3.  1.]
1062,data\benchmark\db\2\m247\m247.off,247,55416,51119.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.194155 0.025    0.025    0.194155 0.025    0.892567 0.025    0.975
 0.892567 0.025    0.975    0.892567 0.194155 0.025    0.892567 0.194155]",,0.010807449992043548,1.9615416315403993,5.021761417388916,72.59905582899971,0.1689639389514923,0.9500000476837158,11.518968286333934,"[1.189e+03 6.670e+02 5.870e+02 8.410e+02 7.250e+02 4.290e+02 2.500e+02
 1.620e+02 7.500e+01 1.000e+00]","[3.193e+03 8.626e+03 5.100e+02 5.740e+02 6.920e+02 5.720e+02 1.860e+02
 1.440e+02 2.790e+02 1.000e+00]","[5.688e+03 3.372e+03 1.170e+02 4.500e+01 1.300e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.000e+00]","[4.474e+03 1.980e+02 8.400e+01 6.200e+01 4.400e+01 2.600e+01 2.400e+01
 8.000e+00 5.000e+00 1.000e+00]","[1.043e+03 1.254e+03 6.700e+02 3.860e+02 1.700e+02 7.400e+01 6.300e+01
 3.000e+01 4.000e+00 1.000e+00]"
1063,data\benchmark\db\2\m248\m248.off,248,1554,897.0,0,"[0.025    0.025    0.025    0.917266 0.025    0.025    0.917266 0.025
 0.171275 0.025    0.025    0.171275 0.025    0.975    0.025    0.917266
 0.975    0.025    0.917266 0.975    0.171275 0.025    0.975    0.171275]",human,0.007499189594561136,0.46317485032545663,5.692599773406982,1.1474340747259362,0.15317712724208832,0.9793712496757507,61.16015242545738,[36. 30. 24. 10. 16.  9.  4.  4.  5.  1.],[ 38.  74. 126.  45.  13.  80.   2.   4.  31.   1.],[168.  41.  10.  10.  10.  12.   2.   0.   5.   1.],[88. 22.  8.  6. 12.  2.  0.  0.  0.  1.],[15. 14. 25. 14.  8. 10.  9.  4.  4.  1.]
1064,data\benchmark\db\2\m249\m249.off,249,23910,15874.0,0,"[0.025    0.025    0.025    0.731246 0.025    0.025    0.731246 0.025
 0.304967 0.025    0.025    0.304967 0.025    0.975    0.025    0.731246
 0.975    0.025    0.731246 0.975    0.304967 0.025    0.975    0.304967]",,0.0205421259000291,0.9854384603310262,3.1970674991607666,6.676761010488056,0.2174307405948639,0.9585577249526978,16.421388550454697,[430. 358. 432. 252. 246. 163. 120.  84.  40.   1.],"[3.390e+02 9.830e+02 7.270e+02 1.681e+03 2.077e+03 1.130e+02 4.600e+01
 1.730e+02 2.360e+02 1.000e+00]","[3.802e+03 1.320e+02 3.200e+01 6.000e+00 3.000e+00 3.000e+00 2.000e+00
 1.000e+00 3.000e+00 1.000e+00]","[1.183e+03 2.920e+02 2.050e+02 1.270e+02 1.310e+02 9.700e+01 5.200e+01
 2.700e+01 1.100e+01 1.000e+00]",[ 93. 213. 299. 289. 268. 209. 139.  63.  20.   1.]
1065,data\benchmark\db\2\m250\m250.off,250,31767,20349.0,0,"[0.025    0.025    0.025    0.718992 0.025    0.025    0.718992 0.025
 0.185819 0.025    0.025    0.185819 0.025    0.975    0.025    0.718992
 0.975    0.025    0.718992 0.975    0.185819 0.025    0.975    0.185819]",human,0.010347028461271085,0.6751565148866732,5.247041702270508,3.0255585818591832,0.1302623152732849,0.9586372971534729,60.64261623848601,[667. 388. 556. 334. 292. 232. 189. 122.  43.   1.],"[3.150e+02 3.886e+03 9.340e+02 1.335e+03 1.417e+03 1.850e+02 6.200e+01
 2.700e+01 3.090e+02 1.000e+00]","[5.225e+03 6.100e+01 3.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 1.000e+00 1.000e+00]","[2.031e+03 1.290e+02 1.220e+02 1.640e+02 1.860e+02 1.020e+02 5.100e+01
 2.900e+01 9.000e+00 1.000e+00]",[327. 546. 402. 310. 221. 175.  98.  33.   5.   1.]
1066,data\benchmark\db\2\m251\m251.off,251,24231,16126.0,0,"[0.025    0.025    0.025    0.742238 0.025    0.025    0.742238 0.025
 0.190046 0.025    0.025    0.190046 0.025    0.975    0.025    0.742238
 0.975    0.025    0.742238 0.975    0.190046 0.025    0.975    0.190046]",,0.007881300906016514,0.43904790492926987,5.130337238311768,0.9533157600949592,0.13753287494182587,0.9591962099075317,64.71426454208391,[508. 384. 322. 231. 236. 167. 126. 103.  76.   1.],"[7.400e+01 2.330e+02 7.530e+02 5.130e+02 1.447e+03 2.001e+03 3.160e+02
 3.500e+01 1.088e+03 1.000e+00]","[3.982e+03 1.900e+01 8.000e+00 1.000e+00 1.000e+00 2.000e+00 2.200e+01
 1.000e+00 1.000e+00 1.000e+00]","[1.064e+03 2.710e+02 2.150e+02 1.610e+02 1.320e+02 1.200e+02 1.200e+02
 5.800e+01 1.200e+01 1.000e+00]",[100. 253. 292. 304. 267. 207. 121.  58.  13.   1.]
1067,data\benchmark\db\2\m252\m252.off,252,29094,19304.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.253422 0.025    0.025    0.253422 0.025    0.970692 0.025    0.975
 0.970692 0.025    0.975    0.970692 0.253422 0.025    0.970692 0.253422]",human,0.026810061464420852,0.8704853547651737,3.8473379611968994,4.028427033598802,0.23984484374523163,0.9536980390548706,26.738366834690996,[591. 412. 436. 292. 293. 229. 151. 131.  51.   1.],"[1.990e+02 3.690e+02 1.491e+03 1.652e+03 4.540e+02 7.400e+02 1.866e+03
 1.910e+02 7.950e+02 1.000e+00]","[4.814e+03 2.500e+01 3.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00
 0.000e+00 3.000e+00 1.000e+00]","[1.533e+03 2.160e+02 1.330e+02 1.340e+02 1.400e+02 1.540e+02 1.340e+02
 9.200e+01 5.000e+01 1.000e+00]",[204. 430. 388. 321. 250. 155. 139.  39.  13.   1.]
1068,data\benchmark\db\2\m253\m253.off,253,35418,23197.0,0,"[0.025   0.025   0.025   0.7175  0.025   0.025   0.7175  0.025   0.24255
 0.025   0.025   0.24255 0.025   0.975   0.025   0.7175  0.975   0.025
 0.7175  0.975   0.24255 0.025   0.975   0.24255]",,0.012036446577236104,0.9477780485637322,4.019789695739746,7.7601620626732135,0.16967888176441193,0.9606596231460571,41.78967951565006,[725. 444. 599. 383. 332. 253. 178. 143.  91.   1.],"[2.750e+02 1.567e+03 3.540e+03 1.979e+03 1.457e+03 1.710e+02 9.500e+01
 8.000e+01 2.790e+02 1.000e+00]","[5.73e+03 1.25e+02 3.80e+01 5.00e+00 1.00e+00 1.00e+00 2.00e+00 0.00e+00
 0.00e+00 1.00e+00]","[1.917e+03 3.430e+02 2.380e+02 2.660e+02 1.820e+02 1.120e+02 4.200e+01
 3.800e+01 1.000e+01 1.000e+00]",[218. 516. 513. 414. 303. 252. 107.  34.   4.   1.]
1069,data\benchmark\db\2\m254\m254.off,254,48246,31221.0,0,"[0.025    0.025    0.025    0.674155 0.025    0.025    0.674155 0.025
 0.169338 0.025    0.025    0.169338 0.025    0.975    0.025    0.674155
 0.975    0.025    0.674155 0.975    0.169338 0.025    0.975    0.169338]",human,0.00970744899220202,0.5389828024806899,5.757715225219727,1.5891766161850325,0.11130606383085251,0.9541195631027222,144.39482735850623,"[1.169e+03 6.500e+02 7.250e+02 3.830e+02 4.650e+02 3.780e+02 2.020e+02
 2.100e+02 1.060e+02 1.000e+00]","[2.480e+02 2.640e+02 4.170e+02 1.543e+03 6.449e+03 1.389e+03 1.330e+02
 7.720e+02 1.649e+03 1.000e+00]","[7.94e+03 8.80e+01 3.00e+00 3.00e+00 4.00e+00 1.00e+00 0.00e+00 1.00e+00
 0.00e+00 1.00e+00]","[2.399e+03 4.930e+02 3.760e+02 2.890e+02 2.470e+02 2.190e+02 1.770e+02
 6.600e+01 2.200e+01 1.000e+00]",[215. 498. 588. 600. 505. 371. 256. 137.  46.   1.]
1070,data\benchmark\db\2\m255\m255.off,255,50610,35327.0,0,"[0.025    0.025    0.025    0.945165 0.025    0.025    0.945165 0.025
 0.180198 0.025    0.025    0.180198 0.025    0.975    0.025    0.945165
 0.975    0.025    0.945165 0.975    0.180198 0.025    0.975    0.180198]",,0.015999231758974677,0.9738285638661406,5.410715103149414,7.301262486893878,0.16605891287326813,0.9520856738090515,108.8169114500242,"[1.264e+03 7.350e+02 5.220e+02 5.380e+02 4.100e+02 3.520e+02 2.880e+02
 2.170e+02 1.720e+02 1.000e+00]","[3.810e+02 7.060e+02 7.410e+02 8.790e+02 1.846e+03 2.065e+03 2.619e+03
 2.678e+03 1.580e+03 1.000e+00]","[8.151e+03 2.620e+02 1.600e+01 2.000e+00 1.000e+00 2.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.000e+00]","[3.036e+03 6.670e+02 3.470e+02 2.200e+02 1.100e+02 6.300e+01 3.100e+01
 1.700e+01 7.000e+00 1.000e+00]",[223. 556. 781. 704. 512. 332. 169.  78.  18.   1.]
1071,data\benchmark\db\2\m256\m256.off,256,21909,14424.0,0,"[0.025   0.025   0.025   0.55464 0.025   0.025   0.55464 0.025   0.79986
 0.025   0.025   0.79986 0.025   0.975   0.025   0.55464 0.975   0.025
 0.55464 0.975   0.79986 0.025   0.975   0.79986]",human,0.011163460754292566,0.5527373886441774,1.7578970193862915,1.5982955942109167,0.43254348635673523,1.169777274131775,3.4319811973636782,[367. 363. 385. 223. 227. 183.  88.  75.  36.   1.],"[1.700e+02 1.406e+03 2.069e+03 1.272e+03 2.420e+02 2.150e+02 3.090e+02
 7.700e+01 8.100e+01 1.000e+00]","[3.508e+03 1.070e+02 1.000e+01 6.000e+00 5.000e+00 5.000e+00 6.000e+00
 3.000e+00 0.000e+00 1.000e+00]","[1.054e+03 3.000e+02 1.390e+02 1.550e+02 1.150e+02 9.000e+01 6.300e+01
 2.900e+01 2.000e+00 1.000e+00]",[189. 420. 388. 230. 114.  38.  41.  26.  14.   1.]
1072,data\benchmark\db\2\m257\m257.off,257,1116,721.0,0,"[0.025    0.025    0.025    0.409814 0.025    0.025    0.409814 0.025
 0.975    0.025    0.025    0.975    0.025    0.899138 0.025    0.409814
 0.899138 0.025    0.409814 0.899138 0.975    0.025    0.899138 0.975   ]",,0.007211014376482456,0.9481605288134995,2.3791282176971436,10.03800563970031,0.35926735401153564,0.9977952241897583,14.886029159964322,[19. 16. 15. 18.  7.  9. 10.  3.  2.  1.],[25. 26. 69. 50. 35.  8. 26. 38. 19.  1.],[124.  34.   7.   5.   2.   3.   5.   2.   3.   1.],[38. 28.  9.  9.  3.  4.  1.  3.  4.  1.],[ 8. 12. 14. 13.  9.  8.  4.  5.  1.  1.]
1073,data\benchmark\db\2\m258\m258.off,258,37230,24119.0,0,"[0.025    0.025    0.025    0.683898 0.025    0.025    0.683898 0.025
 0.160636 0.025    0.025    0.160636 0.025    0.975    0.025    0.683898
 0.975    0.025    0.683898 0.975    0.160636 0.025    0.975    0.160636]",human,0.005957319886607271,0.39485228441141207,6.0696234703063965,0.7975878039667811,0.10711216926574707,0.9550198316574097,114.85078351018171,[792. 454. 574. 342. 385. 354. 190. 138.  80.   1.],"[2.170e+02 3.680e+02 8.260e+02 4.729e+03 1.994e+03 1.320e+02 6.700e+01
 2.800e+01 1.566e+03 1.000e+00]","[6.186e+03 4.000e+00 3.000e+00 2.000e+00 0.000e+00 0.000e+00 2.000e+00
 6.000e+00 1.000e+00 1.000e+00]","[2.054e+03 2.580e+02 1.950e+02 1.550e+02 1.610e+02 1.610e+02 2.070e+02
 6.100e+01 5.700e+01 1.000e+00]",[324. 543. 450. 393. 299. 227. 139.  78.  28.   1.]
1074,data\benchmark\db\2\m259\m259.off,259,1206,728.0,0,"[0.025    0.025    0.025    0.389217 0.025    0.025    0.389217 0.025
 0.618324 0.025    0.025    0.618324 0.025    0.975    0.025    0.389217
 0.975    0.025    0.389217 0.975    0.618324 0.025    0.975    0.618324]",,0.014436737660602947,0.8780303383766348,2.5050294399261475,5.633704121382989,0.23464563488960266,0.9739805459976196,7.907569878658024,[17. 21. 11. 14. 10. 13.  9.  7.  5.  1.],[ 9. 26. 41. 74. 31. 19. 22. 71. 27.  1.],[163.  27.   5.   3.   1.   1.   0.   0.   0.   1.],[37. 22. 15. 14.  7.  7.  1.  4.  0.  1.],[ 4.  8. 21. 11. 12. 10.  6.  2.  6.  1.]
1075,data\benchmark\db\2\m260\m260.off,260,3204,2102.0,0,"[0.025    0.025    0.025    0.442046 0.025    0.025    0.442046 0.025
 0.349292 0.025    0.025    0.349292 0.025    0.975    0.025    0.442046
 0.975    0.025    0.442046 0.975    0.349292 0.025    0.975    0.349292]",,0.017862733240471353,1.0968073866404093,2.791360855102539,9.872272706479334,0.15054304897785187,0.9649445414543152,37.09597823703334,[91. 50. 30. 23. 22. 13. 24. 20. 11.  1.],[155. 173. 220.  81.  61.  79.   7.  25.  52.   1.],[377. 111.  14.  19.   4.   3.   0.   4.   1.   1.],[167.  78.  22.  10.   4.   2.   1.   0.   0.   1.],[ 9. 32. 56. 48. 44. 20.  3.  1.  0.  1.]
1076,data\benchmark\db\2\m261\m261.off,261,1443,895.0,0,"[0.025    0.025    0.025    0.274933 0.025    0.025    0.274933 0.025
 0.347475 0.025    0.025    0.347475 0.025    0.975    0.025    0.274933
 0.975    0.025    0.274933 0.975    0.347475 0.025    0.975    0.347475]",,0.009067419218645548,0.4907302812279741,3.546318531036377,1.241042702397453,0.09314404428005219,0.9534798860549927,18.293939394491673,[29. 34. 14. 15. 11.  8.  6.  7.  4.  1.],[15. 94. 89. 28. 40. 45. 18. 16. 38.  1.],[213.  15.   6.   1.   2.   0.   1.   1.   0.   1.],[44. 20. 18. 12.  9. 11. 10.  3.  1.  1.],[ 6. 10. 20. 19. 19.  8.  9.  3.  2.  1.]
1077,data\benchmark\db\2\m262\m262.off,262,1410,880.0,0,"[0.025    0.025    0.025    0.274585 0.025    0.025    0.274585 0.025
 0.344233 0.025    0.025    0.344233 0.025    0.975    0.025    0.274585
 0.975    0.025    0.274585 0.975    0.344233 0.025    0.975    0.344233]",,0.008139197103398912,0.4700209759799733,3.5508129596710205,1.1509618721010433,0.09215819835662842,0.9521920084953308,26.973816158781112,[28. 16. 13. 18. 16. 10.  7.  9.  8.  1.],[25. 76. 98. 18. 18. 27. 41. 31. 41.  1.],[211.  13.   4.   3.   3.   0.   0.   0.   0.   1.],[57. 18. 16.  6. 10.  7.  8.  1.  2.  1.],[ 2. 18. 24. 18. 11.  7.  8.  3.  2.  1.]
1078,data\benchmark\db\2\m263\m263.off,263,1434,899.0,0,"[0.025    0.025    0.025    0.313418 0.025    0.025    0.313418 0.025
 0.528825 0.025    0.025    0.528825 0.025    0.975    0.025    0.313418
 0.975    0.025    0.313418 0.975    0.528825 0.025    0.975    0.528825]",,0.011274880619720354,0.5265804491866712,3.1108615398406982,1.3751124554168628,0.16159969568252563,0.9613547325134277,11.390276462122854,[32. 20. 24. 11. 11. 10. 11.  4.  4.  1.],[26. 77. 70. 47. 57. 36. 17. 18. 33.  1.],[218.  10.   4.   4.   2.   0.   0.   0.   0.   1.],[49. 15. 18. 15. 10. 11.  5.  2.  2.  1.],[ 4. 10. 30. 18. 18.  9.  3.  1.  2.  1.]
1079,data\benchmark\db\2\m264\m264.off,264,26394,17547.0,0,"[0.025    0.025    0.025    0.335492 0.025    0.025    0.335492 0.025
 0.975    0.025    0.025    0.975    0.025    0.38114  0.025    0.335492
 0.38114  0.025    0.335492 0.38114  0.975    0.025    0.38114  0.975   ]",,0.009957197653693248,0.5073051935478388,2.906179428100586,1.308396462528314,0.12467269599437714,0.9543341994285583,20.431951211562232,[600. 476. 268. 203. 191. 188. 192. 172.  56.   1.],"[4.900e+02 6.150e+02 1.479e+03 1.101e+03 7.150e+02 1.467e+03 3.280e+02
 1.530e+02 6.890e+02 1.000e+00]","[1.974e+03 5.930e+02 4.290e+02 3.610e+02 2.970e+02 2.370e+02 2.570e+02
 1.970e+02 5.300e+01 1.000e+00]","[1.69e+03 3.98e+02 1.42e+02 5.80e+01 2.80e+01 1.10e+01 7.00e+00 7.00e+00
 5.00e+00 1.00e+00]",[126. 330. 438. 416. 258. 118.  53.  16.   4.   1.]
1080,data\benchmark\db\2\m265\m265.off,265,48801,32530.0,0,"[0.025    0.025    0.025    0.380248 0.025    0.025    0.380248 0.025
 0.975    0.025    0.025    0.975    0.025    0.825978 0.025    0.380248
 0.825978 0.025    0.380248 0.825978 0.975    0.025    0.825978 0.975   ]",,0.020042500001549966,0.7349235771186188,2.5641160011291504,2.803823003531566,0.3062245845794678,1.1882271766662598,19.954849794998996,[955. 942. 678. 464. 398. 324. 275. 212.  89.   1.],"[3.590e+02 1.685e+03 2.590e+03 2.340e+03 1.801e+03 1.169e+03 1.352e+03
 9.760e+02 7.400e+02 1.000e+00]","[6.369e+03 1.175e+03 5.410e+02 2.600e+01 1.000e+00 5.000e+00 0.000e+00
 4.000e+00 1.100e+01 1.000e+00]","[2.380e+03 1.017e+03 4.900e+02 2.450e+02 1.390e+02 4.300e+01 2.000e+01
 2.000e+00 1.000e+00 1.000e+00]",[132. 528. 802. 850. 554. 226. 121.  36.   4.   1.]
1081,data\benchmark\db\2\m266\m266.off,266,3276,2168.0,0,"[0.025    0.025    0.025    0.31278  0.025    0.025    0.31278  0.025
 0.893268 0.025    0.025    0.893268 0.025    0.975    0.025    0.31278
 0.975    0.025    0.31278  0.975    0.893268 0.025    0.975    0.893268]",,0.008691872982329553,0.7526089689789962,3.1172070503234863,4.572476510870244,0.27241143584251404,0.9718844294548035,9.826923895866544,[53. 57. 64. 39. 24. 19. 19.  8.  8.  1.],[ 15.  11.  85. 222. 151. 116.  95.  65. 112.   1.],[473.   0.   1.  36.  34.   0.   0.   0.   1.   1.],[124.  42.  40.  36.  30.  10.   4.   4.   1.   1.],[ 8. 38. 43. 42. 30. 22. 19. 10.  6.  1.]
1082,data\benchmark\db\2\m267\m267.off,267,13440,7774.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.483743 0.025    0.025    0.483743 0.025    0.25099  0.025    0.975
 0.25099  0.025    0.975    0.25099  0.483743 0.025    0.25099  0.483743]",trex,0.008305483262924468,0.6459176227423721,3.8846168518066406,2.956983814375042,0.11837929487228394,0.9511499404907227,23.36996736408375,[298. 198. 151. 157. 118. 101.  84.  67.  20.   1.],"[2.400e+02 1.316e+03 1.128e+03 4.120e+02 3.900e+02 2.300e+01 1.800e+01
 1.400e+01 4.200e+01 1.000e+00]","[1.954e+03 2.460e+02 1.500e+01 1.300e+01 7.000e+00 2.000e+00 1.000e+00
 1.000e+00 0.000e+00 1.000e+00]",[636. 247. 137.  84.  30.  31.  15.  10.   4.   1.],[ 68. 202. 202. 204. 117.  65.  18.   9.  10.   1.]
1083,data\benchmark\db\2\m268\m268.off,268,756,484.0,0,"[0.025    0.025    0.025    0.20265  0.025    0.025    0.20265  0.025
 0.975    0.025    0.025    0.975    0.025    0.325992 0.025    0.20265
 0.325992 0.025    0.20265  0.325992 0.975    0.025    0.325992 0.975   ]",trex,0.004772931968509301,0.31769364033189,4.811251163482666,0.4641228401862836,0.06441071629524231,0.9501399993896484,17.783483535463404,[13. 14.  6.  6.  8.  3.  7.  6.  4.  1.],[ 49. 105.  17.  12.  12.   0.   0.   5.   0.   1.],[123.   0.   2.   0.   0.   0.   0.   0.   0.   1.],[20. 16. 11.  6.  2.  6.  4.  1.  1.  1.],[ 1.  4.  6.  8. 10.  7.  4.  5.  5.  1.]
1084,data\benchmark\db\2\m269\m269.off,269,50988,33988.0,0,"[0.025    0.025    0.025    0.245091 0.025    0.025    0.245091 0.025
 0.465414 0.025    0.025    0.465414 0.025    0.975    0.025    0.245091
 0.975    0.025    0.245091 0.975    0.465414 0.025    0.975    0.465414]",trex,0.009041536173955797,0.4341313677788567,3.978114366531372,0.8604831839448537,0.11121706664562225,0.9579223990440369,17.540922563679807,[982. 999. 620. 505. 406. 358. 302. 258. 102.   1.],"[3.459e+03 3.149e+03 1.645e+03 2.211e+03 1.660e+03 8.820e+02 2.590e+02
 2.030e+02 1.270e+02 1.000e+00]","[4.951e+03 1.551e+03 9.260e+02 5.630e+02 4.820e+02 1.400e+01 2.000e+00
 1.000e+00 7.000e+00 1.000e+00]","[2.037e+03 1.088e+03 6.290e+02 3.870e+02 2.390e+02 9.100e+01 4.300e+01
 1.500e+01 3.000e+00 1.000e+00]",[ 90. 448. 730. 947. 664. 320. 147.  44.   9.   1.]
1085,data\benchmark\db\2\m270\m270.off,270,12378,8368.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.460088 0.025    0.025    0.460088 0.025    0.734266 0.025    0.975
 0.734266 0.025    0.975    0.734266 0.460088 0.025    0.734266 0.460088]",trex,0.022889520510554484,1.236662856858274,2.119159698486328,12.500736569232092,0.3293813169002533,1.0904488563537598,6.829098187804682,[230. 200. 167. 148. 146.  95.  55.  43.  16.   1.],"[5.300e+01 2.595e+03 1.170e+02 6.200e+01 2.890e+02 1.260e+02 3.000e+00
 1.100e+01 4.300e+01 1.000e+00]","[1.732e+03 1.110e+02 1.240e+02 7.300e+01 6.000e+00 1.400e+01 1.000e+00
 0.000e+00 1.000e+00 1.000e+00]",[913. 130.  36.  11.   5.   2.   1.   2.   0.   1.],[157. 250. 186. 134.  61.  22.  12.   2.   1.   1.]
1086,data\benchmark\db\2\m271\m271.off,271,25146,16564.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.182006 0.025    0.025    0.182006 0.025    0.440294 0.025    0.975
 0.440294 0.025    0.975    0.440294 0.182006 0.025    0.440294 0.182006]",trex,0.00482924649087302,0.3539727629253841,5.356966495513916,0.638219178712243,0.0781327486038208,0.9548882246017456,18.449524776846953,[517. 377. 379. 300. 228. 210.  88.  80.  56.   1.],"[4.030e+02 3.215e+03 1.588e+03 4.670e+02 6.700e+02 3.600e+01 4.100e+01
 1.210e+02 1.620e+02 2.000e+00]","[4.151e+03 3.000e+01 5.000e+00 2.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 1.000e+00]","[1.718e+03 2.760e+02 1.220e+02 4.300e+01 2.200e+01 2.600e+01 1.400e+01
 9.000e+00 5.000e+00 1.000e+00]",[186. 400. 427. 343. 196.  82.  29.   7.   6.   1.]
1087,data\benchmark\db\2\m272\m272.off,272,13920,9039.0,0,"[0.025    0.025    0.025    0.20865  0.025    0.025    0.20865  0.025
 0.975    0.025    0.025    0.975    0.025    0.373605 0.025    0.20865
 0.373605 0.025    0.20865  0.373605 0.975    0.025    0.373605 0.975   ]",trex,0.005583689692317815,0.3150319390379502,4.6728973388671875,0.41841102691781323,0.07600386440753937,0.9576613306999207,21.445583942532657,[320. 210. 168. 131. 143.  85.  88.  65.  27.   1.],"[4.700e+02 1.054e+03 1.999e+03 6.400e+01 4.100e+01 3.100e+01 8.000e+00
 1.800e+01 2.600e+01 1.000e+00]","[2.293e+03 1.600e+01 2.000e+00 3.000e+00 1.000e+00 0.000e+00 1.000e+00
 1.000e+00 2.000e+00 1.000e+00]",[723. 250. 112.  59.  36.  24.  14.  15.   4.   1.],[111. 225. 254. 165. 100.  48.  14.   8.   2.   1.]
