,file_name,id,n_vertices,n_triangles,n_quads,bounding_box,classification,volume,surface_area,bounding_box_ratio,compactness,bounding_box_volume,diameter,eccentricity,angle_three_vertices,barycenter_vertice,two_vertices,square_area_triangle,cube_volume_tetrahedron
661,data/benchmark/db/5/m548/m548.off,548,2469.0,5000.0,0,"[-0.6723285  -0.41492188 -0.77578145  0.7629279  -0.41492188 -0.77578145
  0.7629279  -0.41492188  0.39080077 -0.6723285  -0.41492188  0.39080077
 -0.6723285   0.45954746 -0.77578145  0.7629279   0.45954746 -0.77578145
  0.7629279   0.45954746  0.39080077 -0.6723285   0.45954746  0.39080077]",,0.23540984871020687,6.633018794779072,1.64128839969635,5266.043317348297,1.464163064956665,1.5666762490411632,3.0067684384268865,[ 99. 149. 138. 109.  74.  43.  21.  20.   5.   1.],[ 40.  84. 129. 402. 487. 369. 271. 172.  20.   1.],[691.  68.  89. 110.  98.  92.  63.  20.   2.   1.],[247. 150.  76.  66.  45.  33.  18.  15.   8.   1.],[  7.  32.  89. 128. 114.  68.  43.  11.   1.   1.]
662,data/benchmark/db/5/m551/m551.off,551,3254.0,5000.0,0,"[-0.42920756 -0.63200575 -0.60532844  0.77422845 -0.63200575 -0.60532844
  0.77422845 -0.63200575  0.542273   -0.42920756 -0.63200575  0.542273
 -0.42920756  0.5646837  -0.60532844  0.77422845  0.5646837  -0.60532844
  0.77422845  0.5646837   0.542273   -0.42920756  0.5646837   0.542273  ]",,0.454736356616338,3.918453440959989,1.0486533641815186,290.95425768113137,1.6527055501937866,1.3697468678210505,1.7599875926879722,[150. 157. 162. 141. 105.  67.  39.  24.  22.   1.],[ 76. 475. 642. 358. 250. 310. 194. 163. 134.   1.],[767. 196. 111. 101. 126. 113. 105.  75.  32.   1.],[471. 145. 110.  69.  32.  25.   8.   5.   2.   1.],[108. 107.  99.  86.  77.  83.  57.  26.   7.   1.]
663,data/benchmark/db/5/m579/m579.off,579,1505.0,2801.0,0,"[-0.4474054  -0.2778134  -0.09588351  0.45877764 -0.2778134  -0.09588351
  0.45877764 -0.2778134   0.06312436 -0.4474054  -0.2778134   0.06312436
 -0.4474054   0.2814725  -0.09588351  0.45877764  0.2814725  -0.09588351
  0.45877764  0.2814725   0.06312436 -0.4474054   0.2814725   0.06312436]",microchip,0.018621899292554235,2.1063705204319323,5.698981761932373,26949.850273818705,0.08058764040470123,1.0060095619948408,8.564811421254028,[64. 65. 71. 66. 42. 37. 23. 22. 11.  1.],[  2.   3.   2.  44. 221. 272. 134. 277. 248.   1.],[604.  81.  14.  33.   6.   1.   4.   0.   8.   1.],[135.  60.  42.  40.  35.  34.  30.  13.  12.   1.],[15. 35. 64. 43. 65. 40. 21. 15.  2.  1.]
664,data/benchmark/db/5/m566/m566.off,566,504.0,916.0,0,"[-0.41981807 -0.5238917  -0.18418686  0.64096975 -0.5238917  -0.18418686
  0.64096975 -0.5238917   0.14961118 -0.41981807 -0.5238917   0.14961118
 -0.41981807  0.44900388 -0.18418686  0.64096975  0.44900388 -0.18418686
  0.64096975  0.44900388  0.14961118 -0.41981807  0.44900388  0.14961118]",display_device,0.09328158919789033,1.4564988133837065,3.1779329776763916,355.090074216327,0.34449151158332825,1.0991462595732213,8.297465792819462,[28. 26. 27. 21. 13. 15.  2.  0.  2.  1.],[ 11.  51.  28. 130. 126.  26.  13.  11.   6.   1.],[175.  40.  22.   8.   3.   1.   0.   1.   1.   1.],[70. 27. 10.  8.  9.  6.  1.  1.  2.  1.],[ 3. 17. 17. 16. 12. 11. 11.  9.  4.  1.]
665,data/benchmark/db/5/m574/m574.off,574,2910.0,4998.0,0,"[-0.68973315 -0.46725363 -0.32188818  0.45035607 -0.46725363 -0.32188818
  0.45035607 -0.46725363  0.25067893 -0.68973315 -0.46725363  0.25067893
 -0.68973315  0.6688476  -0.32188818  0.45035607  0.6688476  -0.32188818
  0.45035607  0.6688476   0.25067893 -0.68973315  0.6688476   0.25067893]",microchip,0.11232253945653159,2.1652963337906486,1.991188883781433,804.6707118505486,0.7416214942932129,1.3049029457319075,14.517661852830173,[153. 124. 111. 117. 104.  84.  43.  24.  15.   1.],[  4.  12.  19. 670. 384. 356. 569. 211. 102.   1.],[815. 143.  76.  99.  31.  79.  90. 107.  14.   1.],[366.  76. 112.  56.  55.  50.  27.  21.  12.   1.],[ 56. 103.  96.  77.  84.  77.  55.  22.  11.   1.]
666,data/benchmark/db/5/m539/m539.off,539,2438.0,4829.0,0,"[-0.47479132 -0.38428855 -0.3811888   0.52618146 -0.38428855 -0.3811888
  0.52618146 -0.38428855  0.38051918 -0.47479132 -0.38428855  0.38051918
 -0.47479132  0.38309908 -0.3811888   0.52618146  0.38309908 -0.3811888
  0.52618146  0.38309908  0.38051918 -0.47479132  0.38309908  0.38051918]",,0.18628851609825514,2.0136925390123652,1.31411612033844,235.29208396580725,0.5850939154624939,1.0715809939460972,5.427598977497285,[ 94. 118. 101. 115. 117.  70.  16.  16.   2.   1.],[150.  86. 212. 331. 143. 208. 295. 279. 245.   1.],[790. 134.  83.  53.  42.  46.  26.  27.  17.   1.],[235. 108. 102.  67.  53.  41.  26.  11.   7.   1.],[17. 46. 66. 84. 89. 85. 63. 26. 11.  1.]
667,data/benchmark/db/5/m537/m537.off,537,2499.0,4998.0,0,"[-0.46412104 -0.2885484  -0.31130657  0.53938293 -0.2885484  -0.31130657
  0.53938293 -0.2885484   0.26450983 -0.46412104 -0.2885484   0.26450983
 -0.46412104  0.2863096  -0.31130657  0.53938293  0.2863096  -0.31130657
  0.53938293  0.2863096   0.26450983 -0.46412104  0.2863096   0.26450983]",,0.11653361481508681,1.558088409062805,1.7456555366516113,278.53120228347797,0.33217254281044006,1.0390830025656912,10.711236242063976,[149. 136.  86.  73.  99.  42.  42.  30.   9.   1.],[ 52.  58.  32. 198. 301. 131. 162. 488. 576.   1.],[560. 120. 150.  76.  81.  77.  58.  69.  57.   1.],[304. 171.  69.  55.  36.  19.   9.   1.   2.   1.],[ 21.  54.  94. 121. 100.  59.  33.  13.   4.   1.]
668,data/benchmark/db/5/m546/m546.off,546,2502.0,5000.0,0,"[-0.65594584 -0.35057485 -0.3605601   0.35763347 -0.35057485 -0.3605601
  0.35763347 -0.35057485  0.31525263 -0.65594584 -0.35057485  0.31525263
 -0.65594584  0.3256988  -0.3605601   0.35763347  0.3256988  -0.3605601
  0.35763347  0.3256988   0.31525263 -0.65594584  0.3256988   0.31525263]",liquid_container,0.06807760060895446,3.342059737735114,1.499793291091919,8054.417620725647,0.4632405638694763,1.1038633130930688,3.968501330062896,[ 72. 147. 134. 132.  88.  60.  21.  10.   2.   1.],[193. 504. 536. 280. 117. 106. 119. 100.  45.   1.],[545. 199. 126. 129. 103.  58.  40.  19.  31.   1.],[250. 126.  93.  67.  47.  29.  36.  11.   8.   1.],[12. 38. 71. 83. 80. 95. 68. 40. 13.  1.]
669,data/benchmark/db/5/m512/m512.off,512,2467.0,4998.0,0,"[-0.57600164 -0.43112963 -0.40445888  0.437491   -0.43112963 -0.40445888
  0.437491   -0.43112963  0.407588   -0.57600164 -0.43112963  0.407588
 -0.57600164  0.38121164 -0.40445888  0.437491    0.38121164 -0.40445888
  0.437491    0.38121164  0.407588   -0.57600164  0.38121164  0.407588  ]",,0.26166879055893266,2.8899911689748135,1.248071551322937,352.5215677316576,0.668559730052948,1.072814254303435,3.6054619424663175,[ 87.  96. 140. 126.  89.  52.  34.  22.  11.   1.],[218. 525. 724.  93.  68.  75.  75.  49. 145.   1.],[603. 340.  58.  85.  34.  31.  41.  24.  16.   1.],[200. 125.  92.  80.  50.  52.  31.  17.  10.   1.],[36. 65. 73. 86. 66. 63. 49. 43. 12.  1.]
670,data/benchmark/db/5/m597/m597.off,597,2520.0,5000.0,0,"[-0.50181425 -0.47653854 -0.48290485  0.51604617 -0.47653854 -0.48290485
  0.51604617 -0.47653854  0.48182344 -0.50181425 -0.47653854  0.48182344
 -0.50181425  0.48318398 -0.48290485  0.51604617  0.48318398 -0.48290485
  0.51604617  0.48318398  0.48182344 -0.50181425  0.48318398  0.48182344]",,0.031182668770672804,4.82768472646731,1.0605778694152832,115715.12762906785,0.9424079060554504,1.3872839561399914,4.083334487483201,[ 84. 144. 112. 102.  75.  74.  41.  29.  10.   1.],[103. 246. 255. 278. 344. 458.  70. 183.  78.   1.],[553. 155. 321.  87.  57.  36.  37.   9.   4.   1.],[315. 161.  90.  52.  26.  11.   9.   4.   3.   1.],[ 26.  60. 134. 125.  98.  32.  16.   8.   4.   1.]
671,data/benchmark/db/5/m561/m561.off,561,2522.0,5000.0,0,"[-0.47091123 -0.34997955 -0.24430007  0.54337347 -0.34997955 -0.24430007
  0.54337347 -0.34997955  0.25017786 -0.47091123 -0.34997955  0.25017786
 -0.47091123  0.31234828 -0.24430007  0.54337347  0.31234828 -0.24430007
  0.54337347  0.31234828  0.25017786 -0.47091123  0.31234828  0.25017786]",display_device,0.15391913851300526,4.366761623520401,2.0512235164642334,3514.740023745645,0.3321848213672638,1.0980039740949878,12.325521701979309,[234.  93.  56.  40.  93.  28.  39.  40.  49.   1.],[200. 106. 282. 144. 233. 345. 266. 423.  17.   1.],[808. 148. 117.  65.  30.  39.  25.  24.   4.   1.],[423. 144.  50.  31.  18.   4.   0.   2.   0.   1.],[ 72. 141. 137.  80.  40.  22.   4.   4.   4.   1.]
672,data/benchmark/db/5/m503/m503.off,503,2555.0,4999.0,0,"[-0.58689904 -0.47432694 -0.2422812   0.46616244 -0.47432694 -0.2422812
  0.46616244 -0.47432694  0.53580797 -0.58689904 -0.47432694  0.53580797
 -0.58689904  0.45197117 -0.2422812   0.46616244  0.45197117 -0.2422812
  0.46616244  0.45197117  0.53580797 -0.58689904  0.45197117  0.53580797]",liquid_container,0.045039582881009524,3.4738578034542806,1.3533943891525269,20665.570188240483,0.758986234664917,1.054942875763499,2.023546162730941,[ 80. 137. 148. 108.  72.  58.  46.  22.  10.   1.],[106. 161. 239. 267. 349. 336. 202. 167. 216.   1.],[678.  74.  62.  83.  93.  97.  81.  71.  37.   1.],[257. 166.  91.  69.  41.  24.  18.  12.   3.   1.],[33. 70. 72. 97. 76. 81. 50. 22.  9.  1.]
673,data/benchmark/db/5/m593/m593.off,593,2509.0,4998.0,0,"[-0.46886453 -0.321944   -0.31964958  0.53531754 -0.321944   -0.31964958
  0.53531754 -0.321944    0.32262754 -0.46886453 -0.321944    0.32262754
 -0.46886453  0.32136443 -0.31964958  0.53531754  0.32136443 -0.31964958
  0.53531754  0.32136443  0.32262754 -0.46886453  0.32136443  0.32262754]",,0.024079053793597167,2.983526975620412,1.5634716749191284,45804.80859842189,0.414910227060318,1.1921728177186641,6.50514679351681,[142. 171.  95.  79.  46.  39.  43.  36.  17.   1.],[190. 200. 159. 192. 172. 188. 295. 435. 175.   1.],[630. 125. 203. 114.  48.  39.  35.  42.  17.   1.],[358. 150.  68.  37.  24.  17.   6.   4.   5.   1.],[ 31.  74.  94. 100.  70.  70.  39.  17.   6.   1.]
674,data/benchmark/db/5/m567/m567.off,567,3547.0,4999.0,0,"[-0.48994356 -0.5000636  -0.30734313  0.26159254 -0.5000636  -0.30734313
  0.26159254 -0.5000636   0.33646634 -0.48994356 -0.5000636   0.33646634
 -0.48994356  0.5006827  -0.30734313  0.26159254  0.5006827  -0.30734313
  0.26159254  0.5006827   0.33646634 -0.48994356  0.5006827   0.33646634]",display_device,0.11042880483969669,3.9173303825061487,1.5544137954711914,4929.533916591004,0.4842071235179901,1.0589631927292453,6.335677733616563,[212. 127. 137. 169. 144.  84.  38.  26.   8.   1.],"[1.638e+03 1.190e+02 4.400e+01 3.500e+01 1.630e+02 2.830e+02 2.750e+02
 2.110e+02 6.800e+01 1.000e+00]",[866. 386.  89.  60.  89. 130. 109.  31.  12.   1.],[565. 131.  58.  47.  59.  38.  25.  15.   7.   1.],[121. 139. 186.  98.  73.  56.  25.   9.   2.   1.]
675,data/benchmark/db/5/m501/m501.off,501,2606.0,4999.0,0,"[-0.634724   -0.3392864  -0.36382887  0.37399232 -0.3392864  -0.36382887
  0.37399232 -0.3392864   0.32290906 -0.634724   -0.3392864   0.32290906
 -0.634724    0.34743458 -0.36382887  0.37399232  0.34743458 -0.36382887
  0.37399232  0.34743458  0.32290906 -0.634724    0.34743458  0.32290906]",,0.02766944225683165,2.4700292299117166,1.468888282775879,19683.642469760824,0.47570788860321045,1.1967195986156036,2.291007923390175,[ 93. 160. 122. 109.  95.  58.  31.  16.  10.   1.],[337. 302. 251. 561. 210. 144.  75.  66. 137.   1.],[624. 104. 133. 147. 141.  60.  48.  29.  16.   1.],[357. 163.  82.  40.  24.  10.   7.   9.   2.   1.],[ 22.  95. 105.  97.  87.  62.  31.  18.   4.   1.]
676,data/benchmark/db/5/m526/m526.off,526,2534.0,5000.0,0,"[-0.49923983 -0.39392877 -0.2832611   0.48933563 -0.39392877 -0.2832611
  0.48933563 -0.39392877  0.21263203 -0.49923983 -0.39392877  0.21263203
 -0.49923983  0.36532807 -0.2832611   0.48933563  0.36532807 -0.2832611
  0.48933563  0.36532807  0.21263203 -0.49923983  0.36532807  0.21263203]",liquid_container,0.08390200611165947,1.4798694808198105,1.9935252666473389,460.3896498657884,0.3722088038921356,1.0048020749143451,4.62800852307341,[ 70. 137. 139. 112.  92.  60.  37.  21.   7.   1.],[180. 239. 233. 266. 279. 290. 228. 237.  74.   1.],[633.  64.  90. 129. 122.  84.  74.  55.  15.   1.],[268. 165. 102.  61.  32.  21.  14.   9.   3.   1.],[18. 48. 89. 94. 90. 76. 57. 25.  9.  1.]
677,data/benchmark/db/5/m533/m533.off,533,2465.0,4999.0,0,"[-0.57102686 -0.36816657 -0.28753564  0.4600994  -0.36816657 -0.28753564
  0.4600994  -0.36816657  0.34815997 -0.57102686 -0.36816657  0.34815997
 -0.57102686  0.34443772 -0.28753564  0.4600994   0.34443772 -0.28753564
  0.4600994   0.34443772  0.34815997 -0.57102686  0.34443772  0.34815997]",,0.08873971234261274,2.94546447899534,1.6220440864562988,3245.079463116443,0.4670995771884918,1.1231951408209502,8.106245166273165,[107. 135.  90.  99. 103.  68.  31.  13.  11.   1.],[ 57.  68.  79. 116. 294. 510. 311. 339. 197.   1.],[666.  93.  76.  84.  64.  41.  58. 101.  48.   1.],[290. 124.  94.  49.  44.  25.  19.   8.   4.   1.],[32. 66. 97. 83. 86. 65. 40. 20.  3.  1.]
678,data/benchmark/db/5/m598/m598.off,598,2617.0,5000.0,0,"[-0.41665104 -0.50008786 -0.2807417   0.63812554 -0.50008786 -0.2807417
  0.63812554 -0.50008786  0.18781753 -0.41665104 -0.50008786  0.18781753
 -0.41665104  0.17922318 -0.2807417   0.63812554  0.17922318 -0.2807417
  0.63812554  0.17922318  0.18781753 -0.41665104  0.17922318  0.18781753]",handheld,0.01,1.9058003962936827,2.2511062622070312,69220.10261216413,0.33573266863822937,1.0742879735133986,4.970538467888312,[ 97. 143. 120. 101.  88.  59.  45.  34.  10.   1.],[303. 567. 357. 168. 139. 263. 118.  81.  96.   1.],[621. 153. 161. 123.  75.  57.  51.  42.  24.   1.],[420.  83.  54.  52.  31.  20.  20.  12.   5.   1.],[ 43.  91. 101.  87.  74.  52.  40.  23.  12.   1.]
679,data/benchmark/db/5/m538/m538.off,538,2470.0,4999.0,0,"[-0.51657045 -0.54839635 -0.35792276  0.48382685 -0.54839635 -0.35792276
  0.48382685 -0.54839635  0.23991945 -0.51657045 -0.54839635  0.23991945
 -0.51657045  0.44744575 -0.35792276  0.48382685  0.44744575 -0.35792276
  0.48382685  0.44744575  0.23991945 -0.51657045  0.44744575  0.23991945]",liquid_container,0.01959806524309116,4.218480919621719,1.673346757888794,195452.78771466433,0.5955929756164551,1.042710164342942,2.5731261214998713,[ 66. 126. 121. 132.  94.  59.  30.  20.  10.   1.],[ 55. 150. 185. 167. 166. 289. 486. 326. 151.   1.],[543. 127. 201. 230.  58.  43.  22.   7.   3.   1.],[230. 135.  83.  90.  56.  35.  16.   9.   4.   1.],[ 18.  48.  86. 125.  88.  71.  37.  19.   1.   1.]
680,data/benchmark/db/5/m547/m547.off,547,2576.0,4999.0,0,"[-0.51629204 -0.5320406  -0.62955165  0.48534453 -0.5320406  -0.62955165
  0.48534453 -0.5320406   0.12871122 -0.51629204 -0.5320406   0.12871122
 -0.51629204  0.4687284  -0.62955165  0.48534453  0.4687284  -0.62955165
  0.48534453  0.4687284   0.12871122 -0.51629204  0.4687284   0.12871122]",,0.077876093858481,3.5684455759493856,1.3209620714187622,7492.537285015529,0.7600879073143005,1.0305539173567955,3.0864291389573824,[111. 105. 132. 156.  92.  46.  29.   8.   7.   1.],[ 51. 346. 724. 594. 213.  20.  48.  17.  46.   1.],[536. 168.  79.  76.  57.  68. 113. 118.  72.   1.],[167. 133.  92.  79.  62.  61.  41.  34.  17.   1.],[45. 96. 83. 92. 72. 48. 37. 28. 14.  1.]
681,data/benchmark/db/5/m575/m575.off,575,3033.0,4999.0,0,"[-0.33834565 -0.381811   -0.16327988  0.74407953 -0.381811   -0.16327988
  0.74407953 -0.381811    0.136975   -0.33834565 -0.381811    0.136975
 -0.33834565  0.35881662 -0.16327988  0.74407953  0.35881662 -0.16327988
  0.74407953  0.35881662  0.136975   -0.33834565  0.35881662  0.136975  ]",microchip,0.034060732765607435,1.1461586666720378,3.6050209999084473,1297.8552378148606,0.24070651829242706,1.1082811534069763,8.360832400656278,[178. 126. 119. 118.  90.  74.  48.  34.  21.   1.],[210. 940. 548. 311.  92.  78.  93.  74.  79.   1.],[845. 163. 117. 117. 118.  67.  34.  35.  19.   1.],[406. 126.  79.  48.  51.  29.  37.  24.   8.   1.],[ 79. 122. 117.  78.  67.  59.  49.  26.   9.   1.]
682,data/benchmark/db/5/m552/m552.off,552,2542.0,4999.0,0,"[-0.8762641  -0.6466584  -0.25792125  0.3781737  -0.6466584  -0.25792125
  0.3781737  -0.6466584   0.80634785 -0.8762641  -0.6466584   0.80634785
 -0.8762641   0.4847198  -0.25792125  0.3781737   0.4847198  -0.25792125
  0.3781737   0.4847198   0.80634785 -0.8762641   0.4847198   0.80634785]",,0.45001057257741234,7.327744006186318,1.1786848306655884,1942.9670347611027,1.5104570388793945,1.4261122006257505,3.027069191402967,[147. 131. 110.  88.  63.  67.  35.  27.   9.   1.],"[4.000e+01 2.130e+02 1.129e+03 2.370e+02 1.190e+02 9.200e+01 1.210e+02
 6.600e+01 1.500e+01 1.000e+00]",[698. 157.  93. 121.  96.  48.  46.   9.   2.   1.],[356. 170.  74.  48.  16.   7.   2.   4.   0.   1.],[ 83. 138. 105.  63.  41.  30.  27.  16.   5.   1.]
683,data/benchmark/db/5/m536/m536.off,536,2502.0,5000.0,0,"[-0.475331   -0.25064218 -0.24932322  0.5253006  -0.25064218 -0.24932322
  0.5253006  -0.25064218  0.24986275 -0.475331   -0.25064218  0.24986275
 -0.475331    0.24971557 -0.24932322  0.5253006   0.24971557 -0.24932322
  0.5253006   0.24971557  0.24986275 -0.475331    0.24971557  0.24986275]",liquid_container,0.09149490747104448,1.291045522028716,2.0045266151428223,257.0578213831905,0.24992932379245758,1.0591932629504273,6.300836257730447,[ 98. 168. 123.  91.  72.  57.  30.  18.   9.   1.],[273. 130. 153. 190. 217. 278. 304. 240. 215.   1.],[282. 264. 154. 127.  76.  81. 192.  32.  42.   1.],[225. 154.  93.  86.  54.  24.  24.   5.   2.   1.],[18. 43. 68. 90. 92. 77. 61. 39. 12.  1.]
684,data/benchmark/db/5/m535/m535.off,535,2553.0,4999.0,0,"[-0.58636826 -0.3329231  -0.33400798  0.41670775 -0.3329231  -0.33400798
  0.41670775 -0.3329231   0.3343677  -0.58636826 -0.3329231   0.3343677
 -0.58636826  0.33546725 -0.33400798  0.41670775  0.33546725 -0.33400798
  0.41670775  0.33546725  0.3343677  -0.58636826  0.33546725  0.3343677 ]",,0.037909530860749246,1.4904568206445459,1.5007668733596802,2303.8880730557644,0.44811007380485535,1.1070902796733277,6.132916825355897,[125. 116. 116. 120.  92.  57.  44.   9.   1.   1.],[685. 433. 110. 153. 144.  72. 147. 152. 145.   1.],[769.  56. 121.  54.  65.  70.  68.  60.  12.   1.],[283. 143.  86.  72.  36.  23.  19.  15.   3.   1.],[32. 57. 80. 97. 82. 68. 65. 25.  4.  1.]
685,data/benchmark/db/5/m530/m530.off,530,2502.0,5000.0,0,"[-0.58678013 -0.15360108 -0.14621611  0.41605085 -0.15360108 -0.14621611
  0.41605085 -0.15360108  0.11965059 -0.58678013 -0.15360108  0.11965059
 -0.58678013  0.12920882 -0.14621611  0.41605085  0.12920882 -0.14621611
  0.41605085  0.12920882  0.11965059 -0.58678013  0.12920882  0.11965059]",liquid_container,0.030363794958632367,0.6314575487018426,3.7719316482543945,273.0991685619516,0.07540260255336761,1.0077303502549437,10.642307940846065,[192. 129.  67.  36.  72.  45.  40.  52.  33.   1.],[380. 248. 218. 195. 257. 335.  66.  45. 256.   1.],[586.  82. 161. 124. 104.  45.  44.  54.  50.   1.],[315. 161.  78.  53.  27.  15.   8.   6.   4.   1.],[ 46.  64.  99. 102.  95.  58.  29.   6.   1.   1.]
686,data/benchmark/db/5/m577/m577.off,577,3008.0,5000.0,0,"[-0.34825122 -0.41603592 -0.1803008   0.76885444 -0.41603592 -0.1803008
  0.76885444 -0.41603592  0.14722285 -0.34825122 -0.41603592  0.14722285
 -0.34825122  0.44540158 -0.1803008   0.76885444  0.44540158 -0.1803008
  0.76885444  0.44540158  0.14722285 -0.34825122  0.44540158  0.14722285]",microchip,0.041328369298828785,1.2638821243358365,3.4107635021209717,1182.0155099568476,0.3151814937591553,1.1291688652709226,7.9163892915445055,[173. 136. 141. 104.  92.  66.  41.  25.  23.   1.],"[9.000e+00 3.200e+01 1.025e+03 6.060e+02 4.140e+02 6.200e+01 7.700e+01
 8.300e+01 9.700e+01 1.000e+00]",[839. 198. 112.  91. 112.  71.  37.  30.  13.   1.],[425. 134.  70.  40.  51.  33.  30.  11.   8.   1.],[ 72. 117. 109.  88.  89.  58.  43.  23.   2.   1.]
687,data/benchmark/db/5/m513/m513.off,513,2494.0,5000.0,0,"[-0.47997022 -0.38051403 -0.2167712   0.51683533 -0.38051403 -0.2167712
  0.51683533 -0.38051403  0.33625877 -0.47997022 -0.38051403  0.33625877
 -0.47997022  0.3788078  -0.2167712   0.51683533  0.3788078  -0.2167712
  0.51683533  0.3788078   0.33625877 -0.47997022  0.3788078   0.33625877]",,0.023730932780494332,3.1763089082109657,1.8024441003799438,56903.4475728691,0.41858628392219543,1.0235074243533917,2.240181459509764,[ 90. 125. 146. 116.  84.  53.  38.  10.   2.   1.],[123. 198. 170. 408. 348. 235. 235. 168. 109.   1.],[416. 174. 160. 135. 112. 121.  52.  57.  19.   1.],[203. 156. 110.  71.  51.  37.  24.  11.   2.   1.],[ 29.  57.  72.  83. 112.  68.  54.  18.   5.   1.]
688,data/benchmark/db/5/m564/m564.off,564,2775.0,5000.0,0,"[-0.5149049  -0.5388417  -0.46565095  0.70694333 -0.5388417  -0.46565095
  0.70694333 -0.5388417   0.0993807  -0.5149049  -0.5388417   0.0993807
 -0.5149049   0.6556077  -0.46565095  0.70694333  0.6556077  -0.46565095
  0.70694333  0.6556077   0.0993807  -0.5149049   0.6556077   0.0993807 ]",display_device,0.11281497294008888,2.138665856188753,2.162442207336426,768.5910462143735,0.8246275186538696,1.3045029934407817,2.9625314917781074,[131. 131. 144. 108.  85.  56.  35.  34.  15.   1.],[242. 442. 640. 512. 224.  55.  73.  30.   1.   1.],[530. 167. 142. 179. 212. 105.  37.  13.   1.   1.],[341. 191.  97.  59.  34.  12.   3.   2.   0.   1.],[ 77. 141. 150.  80.  48.  25.  15.  15.   3.   1.]
689,data/benchmark/db/5/m572/m572.off,572,2574.0,5000.0,0,"[-0.72864014 -0.36192507 -0.29184526  0.44948596 -0.36192507 -0.29184526
  0.44948596 -0.36192507  0.26935378 -0.72864014 -0.36192507  0.26935378
 -0.72864014  0.28212586 -0.29184526  0.44948596  0.28212586 -0.29184526
  0.44948596  0.28212586  0.26935378 -0.72864014  0.28212586  0.26935378]",display_device,0.10050077449654676,1.1277602456488374,2.09930157661438,142.00758008555434,0.4258228540420532,1.2068954167361106,4.948026259382096,[126. 115. 125. 111.  87.  59.  36.  15.  12.   1.],"[4.700e+02 1.019e+03 2.990e+02 2.900e+01 5.000e+00 6.100e+01 1.500e+01
 4.000e+00 1.560e+02 1.000e+00]",[581.  83. 237. 227.  46.  18.  59.  28.   7.   1.],[428. 118.  59.  39.  15.  16.   5.   1.   5.   1.],[47. 84. 91. 82. 71. 70. 34. 23. 12.  1.]
690,data/benchmark/db/5/m502/m502.off,502,2502.0,5000.0,0,"[-0.53315705 -0.3388086  -0.35560885  0.48208976 -0.3388086  -0.35560885
  0.48208976 -0.3388086   0.32967377 -0.53315705 -0.3388086   0.32967377
 -0.53315705  0.3466705  -0.35560885  0.48208976  0.3466705  -0.35560885
  0.48208976  0.3466705   0.32967377 -0.53315705  0.3466705   0.32967377]",,0.06261664845843717,2.640651474114119,1.4815009832382202,4696.27605294027,0.4769090712070465,1.1691862949728062,3.3907593300926604,[ 89. 147. 152.  87.  70.  56.  32.  25.   8.   1.],[ 69. 238. 286. 249. 190. 197. 186.  49. 536.   1.],[637. 115. 109. 116. 109.  75.  41.  44.   4.   1.],[332. 148.  90.  43.  23.  11.  11.   5.   4.   1.],[ 10.  60. 105. 101. 108.  72.  32.  10.   2.   1.]
691,data/benchmark/db/5/m528/m528.off,528,2534.0,5000.0,0,"[-0.38076362 -0.19471171 -0.17412408  0.6194385  -0.19471171 -0.17412408
  0.6194385  -0.19471171  0.17416114 -0.38076362 -0.19471171  0.17416114
 -0.38076362  0.2037495  -0.17412408  0.6194385   0.2037495  -0.17412408
  0.6194385   0.2037495   0.17416114 -0.38076362  0.2037495   0.17416114]",liquid_container,0.01,1.7313878238709373,2.871790647506714,51901.87853088962,0.13880620896816254,1.012560855724816,12.388204443287275,[156. 151.  83.  75.  75.  51.  51.  29.   4.   1.],[399. 153. 327. 123. 571.  55.  68. 108. 222.   1.],[846. 106.  55.  79.  44.  39.  43.  34.  20.   1.],[240. 132.  90.  80.  52.  36.  29.  12.   4.   1.],[ 20.  46.  62.  88.  61. 101.  72.  45.  11.   1.]
692,data/benchmark/db/5/m562/m562.off,562,2525.0,4999.0,0,"[-0.52032065 -0.50018686 -0.5412308   0.50429946 -0.50018686 -0.5412308
  0.50429946 -0.50018686  0.15149173 -0.52032065 -0.50018686  0.15149173
 -0.52032065  0.33256638 -0.5412308   0.50429946  0.33256638 -0.5412308
  0.50429946  0.33256638  0.15149173 -0.52032065  0.33256638  0.15149173]",display_device,0.03551521181355764,3.3479024636486145,1.4791203737258911,29750.178276000766,0.5910694599151611,1.253443498706089,4.002213863577874,[121. 125. 130. 112.  70.  45.  30.  24.  16.   1.],[ 97. 210. 344. 355. 397. 268. 184. 107.  57.   1.],[594.  57.  50. 153. 170. 114.  72.  29.  22.   1.],[303. 189.  89.  47.  22.  13.   4.   3.   3.   1.],[ 63. 127. 107.  68.  57.  42.  32.   5.   3.   1.]
